source,model_name,reasoning_type,context_length,evidence_position,evidence_density,distractor_similarity,long_method,score_field,score_no_evidence,score_oracle,score_long,n,cue_valid,cue_invalid_reason,cue_raw,cue_clipped,oncu_valid,oncu_invalid_reason,oncu_raw,oncu_clipped
hotpotqa,gemma3:12b,comparison,16000,middle,medium,unknown,retrieve_then_read,exact_match_strict,1.0,1.0,1.0,4,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,gemma3:12b,comparison,16000,middle,medium,unknown,direct,answer_f1_strict,1.0,1.0,1.0,4,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,gemma3:12b,comparison,16000,middle,medium,unknown,retrieve_then_read,answer_f1_strict,1.0,1.0,1.0,4,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,gemma3:12b,comparison,16000,middle,medium,unknown,direct,exact_match_relaxed,1.0,1.0,1.0,4,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,gemma3:12b,comparison,16000,middle,medium,unknown,retrieve_then_read,exact_match_relaxed,1.0,1.0,1.0,4,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,gemma3:12b,comparison,16000,middle,medium,unknown,direct,answer_f1_relaxed,1.0,1.0,1.0,4,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,gemma3:12b,comparison,16000,middle,medium,unknown,retrieve_then_read,answer_f1_relaxed,1.0,1.0,1.0,4,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,gemma3:12b,comparison,16000,middle,medium,unknown,direct,exact_match,1.0,1.0,1.0,4,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,gemma3:12b,comparison,16000,middle,medium,unknown,retrieve_then_read,exact_match,1.0,1.0,1.0,4,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,gemma3:12b,comparison,16000,middle,medium,unknown,direct,answer_f1,1.0,1.0,1.0,4,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,gemma3:12b,comparison,16000,middle,medium,unknown,retrieve_then_read,answer_f1,1.0,1.0,1.0,4,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,gemma3:12b,comparison,16000,scattered,medium,unknown,direct,exact_match_strict,0.0,0.0,0.0,4,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,gemma3:12b,comparison,16000,scattered,medium,unknown,retrieve_then_read,exact_match_strict,0.0,0.0,0.0,4,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,gemma3:12b,comparison,16000,scattered,medium,unknown,direct,answer_f1_strict,0.0,0.0,0.0,4,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,gemma3:12b,comparison,16000,scattered,medium,unknown,retrieve_then_read,answer_f1_strict,0.0,0.0,0.0,4,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,gemma3:12b,comparison,16000,scattered,medium,unknown,direct,exact_match_relaxed,0.0,0.0,0.0,4,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,gemma3:12b,comparison,16000,scattered,medium,unknown,retrieve_then_read,exact_match_relaxed,0.0,0.0,0.0,4,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,gemma3:12b,comparison,16000,scattered,medium,unknown,direct,answer_f1_relaxed,0.0,0.0,0.0,4,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,gemma3:12b,comparison,16000,scattered,medium,unknown,retrieve_then_read,answer_f1_relaxed,0.0,0.0,0.0,4,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,gemma3:12b,comparison,16000,scattered,medium,unknown,direct,exact_match,0.0,0.0,0.0,4,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,gemma3:12b,comparison,16000,scattered,medium,unknown,retrieve_then_read,exact_match,0.0,0.0,0.0,4,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,gemma3:12b,comparison,16000,scattered,medium,unknown,direct,answer_f1,0.0,0.0,0.0,4,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,gemma3:12b,comparison,16000,scattered,medium,unknown,retrieve_then_read,answer_f1,0.0,0.0,0.0,4,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,gemma3:12b,multi_hop,4000,end,low,unknown,direct,exact_match_strict,0.4,0.5,0.5,40,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,gemma3:12b,multi_hop,4000,end,low,unknown,retrieve_then_read,exact_match_strict,0.4,0.5,0.4,40,True,,0.0,0.0,True,,0.0,0.0
hotpotqa,gemma3:12b,multi_hop,4000,end,low,unknown,direct,answer_f1_strict,0.49,0.7075757575757576,0.6424731182795699,40,True,,0.7007817413963515,0.7007817413963515,True,,0.7007817413963515,0.7007817413963515
hotpotqa,gemma3:12b,multi_hop,4000,end,low,unknown,retrieve_then_read,answer_f1_strict,0.49,0.7075757575757576,0.5452380952380953,40,True,,0.2538798249104656,0.2538798249104656,True,,0.2538798249104656,0.2538798249104656
hotpotqa,gemma3:12b,multi_hop,4000,end,low,unknown,direct,exact_match_relaxed,0.4,0.5,0.5,40,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,gemma3:12b,multi_hop,4000,end,low,unknown,retrieve_then_read,exact_match_relaxed,0.4,0.5,0.4,40,True,,0.0,0.0,True,,0.0,0.0
hotpotqa,gemma3:12b,multi_hop,4000,end,low,unknown,direct,answer_f1_relaxed,0.49,0.7075757575757576,0.6409090909090909,40,True,,0.6935933147632308,0.6935933147632308,True,,0.6935933147632308,0.6935933147632308
hotpotqa,gemma3:12b,multi_hop,4000,end,low,unknown,retrieve_then_read,answer_f1_relaxed,0.49,0.7075757575757576,0.5452380952380953,40,True,,0.2538798249104656,0.2538798249104656,True,,0.2538798249104656,0.2538798249104656
hotpotqa,gemma3:12b,multi_hop,4000,end,low,unknown,direct,exact_match,0.4,0.5,0.5,40,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,gemma3:12b,multi_hop,4000,end,low,unknown,retrieve_then_read,exact_match,0.4,0.5,0.4,40,True,,0.0,0.0,True,,0.0,0.0
hotpotqa,gemma3:12b,multi_hop,4000,end,low,unknown,direct,answer_f1,0.49,0.7075757575757576,0.6424731182795699,40,True,,0.7007817413963515,0.7007817413963515,True,,0.7007817413963515,0.7007817413963515
hotpotqa,gemma3:12b,multi_hop,4000,end,low,unknown,retrieve_then_read,answer_f1,0.49,0.7075757575757576,0.5452380952380953,40,True,,0.2538798249104656,0.2538798249104656,True,,0.2538798249104656,0.2538798249104656
hotpotqa,gemma3:12b,multi_hop,4000,end,medium,unknown,direct,exact_match_strict,0.0,0.5,0.5,16,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,gemma3:12b,multi_hop,4000,end,medium,unknown,retrieve_then_read,exact_match_strict,0.0,0.5,0.25,16,True,,0.5,0.5,True,,0.5,0.5
hotpotqa,gemma3:12b,multi_hop,4000,end,medium,unknown,direct,answer_f1_strict,0.1833333333333333,0.8392857142857143,0.842857142857143,16,True,,1.0054446460980038,1.0,True,,1.0054446460980038,1.0
hotpotqa,gemma3:12b,multi_hop,4000,end,medium,unknown,retrieve_then_read,answer_f1_strict,0.1833333333333333,0.8392857142857143,0.6011904761904762,16,True,,0.6370235934664246,0.6370235934664246,True,,0.6370235934664246,0.6370235934664246
hotpotqa,gemma3:12b,multi_hop,4000,end,medium,unknown,direct,exact_match_relaxed,0.0,0.5,0.5,16,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,gemma3:12b,multi_hop,4000,end,medium,unknown,retrieve_then_read,exact_match_relaxed,0.0,0.5,0.25,16,True,,0.5,0.5,True,,0.5,0.5
hotpotqa,gemma3:12b,multi_hop,4000,end,medium,unknown,direct,answer_f1_relaxed,0.1666666666666666,0.8253968253968255,0.8095238095238095,16,True,,0.9759036144578312,0.9759036144578312,True,,0.9759036144578312,0.9759036144578312
hotpotqa,gemma3:12b,multi_hop,4000,end,medium,unknown,retrieve_then_read,answer_f1_relaxed,0.1666666666666666,0.8253968253968255,0.5773809523809524,16,True,,0.6234939759036146,0.6234939759036146,True,,0.6234939759036146,0.6234939759036146
hotpotqa,gemma3:12b,multi_hop,4000,end,medium,unknown,direct,exact_match,0.0,0.5,0.5,16,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,gemma3:12b,multi_hop,4000,end,medium,unknown,retrieve_then_read,exact_match,0.0,0.5,0.25,16,True,,0.5,0.5,True,,0.5,0.5
hotpotqa,gemma3:12b,multi_hop,4000,end,medium,unknown,direct,answer_f1,0.1833333333333333,0.8392857142857143,0.842857142857143,16,True,,1.0054446460980038,1.0,True,,1.0054446460980038,1.0
hotpotqa,gemma3:12b,multi_hop,4000,end,medium,unknown,retrieve_then_read,answer_f1,0.1833333333333333,0.8392857142857143,0.6011904761904762,16,True,,0.6370235934664246,0.6370235934664246,True,,0.6370235934664246,0.6370235934664246
hotpotqa,gemma3:12b,multi_hop,4000,front,low,unknown,direct,exact_match_strict,0.2857142857142857,0.8571428571428571,0.5714285714285714,28,True,,0.5,0.5,True,,0.5,0.5
hotpotqa,gemma3:12b,multi_hop,4000,front,low,unknown,retrieve_then_read,exact_match_strict,0.2857142857142857,0.8571428571428571,0.7142857142857143,28,True,,0.7500000000000001,0.7500000000000001,True,,0.7500000000000001,0.7500000000000001
hotpotqa,gemma3:12b,multi_hop,4000,front,low,unknown,direct,answer_f1_strict,0.2857142857142857,0.8571428571428571,0.5714285714285714,28,True,,0.5,0.5,True,,0.5,0.5
hotpotqa,gemma3:12b,multi_hop,4000,front,low,unknown,retrieve_then_read,answer_f1_strict,0.2857142857142857,0.8571428571428571,0.7142857142857143,28,True,,0.7500000000000001,0.7500000000000001,True,,0.7500000000000001,0.7500000000000001
hotpotqa,gemma3:12b,multi_hop,4000,front,low,unknown,direct,exact_match_relaxed,0.2857142857142857,0.8571428571428571,0.5714285714285714,28,True,,0.5,0.5,True,,0.5,0.5
hotpotqa,gemma3:12b,multi_hop,4000,front,low,unknown,retrieve_then_read,exact_match_relaxed,0.2857142857142857,0.8571428571428571,0.7142857142857143,28,True,,0.7500000000000001,0.7500000000000001,True,,0.7500000000000001,0.7500000000000001
hotpotqa,gemma3:12b,multi_hop,4000,front,low,unknown,direct,answer_f1_relaxed,0.2857142857142857,0.8571428571428571,0.5714285714285714,28,True,,0.5,0.5,True,,0.5,0.5
hotpotqa,gemma3:12b,multi_hop,4000,front,low,unknown,retrieve_then_read,answer_f1_relaxed,0.2857142857142857,0.8571428571428571,0.7142857142857143,28,True,,0.7500000000000001,0.7500000000000001,True,,0.7500000000000001,0.7500000000000001
hotpotqa,gemma3:12b,multi_hop,4000,front,low,unknown,direct,exact_match,0.2857142857142857,0.8571428571428571,0.5714285714285714,28,True,,0.5,0.5,True,,0.5,0.5
hotpotqa,gemma3:12b,multi_hop,4000,front,low,unknown,retrieve_then_read,exact_match,0.2857142857142857,0.8571428571428571,0.7142857142857143,28,True,,0.7500000000000001,0.7500000000000001,True,,0.7500000000000001,0.7500000000000001
hotpotqa,gemma3:12b,multi_hop,4000,front,low,unknown,direct,answer_f1,0.2857142857142857,0.8571428571428571,0.5714285714285714,28,True,,0.5,0.5,True,,0.5,0.5
hotpotqa,gemma3:12b,multi_hop,4000,front,low,unknown,retrieve_then_read,answer_f1,0.2857142857142857,0.8571428571428571,0.7142857142857143,28,True,,0.7500000000000001,0.7500000000000001,True,,0.7500000000000001,0.7500000000000001
hotpotqa,gemma3:12b,multi_hop,4000,front,medium,unknown,direct,exact_match_strict,0.1428571428571428,0.7142857142857143,0.7142857142857143,28,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,gemma3:12b,multi_hop,4000,front,medium,unknown,retrieve_then_read,exact_match_strict,0.1428571428571428,0.7142857142857143,0.7142857142857143,28,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,gemma3:12b,multi_hop,4000,front,medium,unknown,direct,answer_f1_strict,0.238095238095238,0.7857142857142857,0.7142857142857143,28,True,,0.8695652173913043,0.8695652173913043,True,,0.8695652173913043,0.8695652173913043
hotpotqa,gemma3:12b,multi_hop,4000,front,medium,unknown,retrieve_then_read,answer_f1_strict,0.238095238095238,0.7857142857142857,0.7857142857142857,28,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,gemma3:12b,multi_hop,4000,front,medium,unknown,direct,exact_match_relaxed,0.1428571428571428,0.7142857142857143,0.7142857142857143,28,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,gemma3:12b,multi_hop,4000,front,medium,unknown,retrieve_then_read,exact_match_relaxed,0.1428571428571428,0.7142857142857143,0.7142857142857143,28,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,gemma3:12b,multi_hop,4000,front,medium,unknown,direct,answer_f1_relaxed,0.3095238095238095,0.7857142857142857,0.7142857142857143,28,True,,0.8500000000000001,0.8500000000000001,True,,0.8500000000000001,0.8500000000000001
hotpotqa,gemma3:12b,multi_hop,4000,front,medium,unknown,retrieve_then_read,answer_f1_relaxed,0.3095238095238095,0.7857142857142857,0.7857142857142857,28,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,gemma3:12b,multi_hop,4000,front,medium,unknown,direct,exact_match,0.1428571428571428,0.7142857142857143,0.7142857142857143,28,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,gemma3:12b,multi_hop,4000,front,medium,unknown,retrieve_then_read,exact_match,0.1428571428571428,0.7142857142857143,0.7142857142857143,28,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,gemma3:12b,multi_hop,4000,front,medium,unknown,direct,answer_f1,0.238095238095238,0.7857142857142857,0.7142857142857143,28,True,,0.8695652173913043,0.8695652173913043,True,,0.8695652173913043,0.8695652173913043
hotpotqa,gemma3:12b,multi_hop,4000,front,medium,unknown,retrieve_then_read,answer_f1,0.238095238095238,0.7857142857142857,0.7857142857142857,28,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,gemma3:12b,multi_hop,4000,middle,low,unknown,direct,exact_match_strict,0.125,0.75,0.5,32,True,,0.6,0.6,True,,0.6,0.6
hotpotqa,gemma3:12b,multi_hop,4000,middle,low,unknown,retrieve_then_read,exact_match_strict,0.125,0.75,0.125,32,True,,0.0,0.0,True,,0.0,0.0
hotpotqa,gemma3:12b,multi_hop,4000,middle,low,unknown,direct,answer_f1_strict,0.2805555555555555,0.8333333333333333,0.6458333333333333,32,True,,0.6608040201005024,0.6608040201005024,True,,0.6608040201005024,0.6608040201005024
hotpotqa,gemma3:12b,multi_hop,4000,middle,low,unknown,retrieve_then_read,answer_f1_strict,0.2805555555555555,0.8333333333333333,0.2765151515151515,32,True,,-0.0073092736409319,0.0,True,,-0.0073092736409319,0.0
hotpotqa,gemma3:12b,multi_hop,4000,middle,low,unknown,direct,exact_match_relaxed,0.125,0.75,0.5,32,True,,0.6,0.6,True,,0.6,0.6
hotpotqa,gemma3:12b,multi_hop,4000,middle,low,unknown,retrieve_then_read,exact_match_relaxed,0.125,0.75,0.125,32,True,,0.0,0.0,True,,0.0,0.0
hotpotqa,gemma3:12b,multi_hop,4000,middle,low,unknown,direct,answer_f1_relaxed,0.2638888888888889,0.8333333333333333,0.6458333333333333,32,True,,0.6707317073170731,0.6707317073170731,True,,0.6707317073170731,0.6707317073170731
hotpotqa,gemma3:12b,multi_hop,4000,middle,low,unknown,retrieve_then_read,answer_f1_relaxed,0.2638888888888889,0.8333333333333333,0.2852564102564102,32,True,,0.0375234521575984,0.0375234521575984,True,,0.0375234521575984,0.0375234521575984
hotpotqa,gemma3:12b,multi_hop,4000,middle,low,unknown,direct,exact_match,0.125,0.75,0.5,32,True,,0.6,0.6,True,,0.6,0.6
hotpotqa,gemma3:12b,multi_hop,4000,middle,low,unknown,retrieve_then_read,exact_match,0.125,0.75,0.125,32,True,,0.0,0.0,True,,0.0,0.0
hotpotqa,gemma3:12b,multi_hop,4000,middle,low,unknown,direct,answer_f1,0.2805555555555555,0.8333333333333333,0.6458333333333333,32,True,,0.6608040201005024,0.6608040201005024,True,,0.6608040201005024,0.6608040201005024
hotpotqa,gemma3:12b,multi_hop,4000,middle,low,unknown,retrieve_then_read,answer_f1,0.2805555555555555,0.8333333333333333,0.2765151515151515,32,True,,-0.0073092736409319,0.0,True,,-0.0073092736409319,0.0
hotpotqa,gemma3:12b,multi_hop,4000,middle,medium,unknown,direct,exact_match_strict,0.0,0.75,0.75,16,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,gemma3:12b,multi_hop,4000,middle,medium,unknown,retrieve_then_read,exact_match_strict,0.0,0.75,0.25,16,True,,0.3333333333333333,0.3333333333333333,True,,0.3333333333333333,0.3333333333333333
hotpotqa,gemma3:12b,multi_hop,4000,middle,medium,unknown,direct,answer_f1_strict,0.0714285714285714,0.8269230769230769,0.875,16,True,,1.0636363636363635,1.0,True,,1.0636363636363635,1.0
hotpotqa,gemma3:12b,multi_hop,4000,middle,medium,unknown,retrieve_then_read,answer_f1_strict,0.0714285714285714,0.8269230769230769,0.5041666666666667,16,True,,0.5727878787878788,0.5727878787878788,True,,0.5727878787878788,0.5727878787878788
hotpotqa,gemma3:12b,multi_hop,4000,middle,medium,unknown,direct,exact_match_relaxed,0.0,0.75,0.75,16,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,gemma3:12b,multi_hop,4000,middle,medium,unknown,retrieve_then_read,exact_match_relaxed,0.0,0.75,0.25,16,True,,0.3333333333333333,0.3333333333333333,True,,0.3333333333333333,0.3333333333333333
hotpotqa,gemma3:12b,multi_hop,4000,middle,medium,unknown,direct,answer_f1_relaxed,0.0666666666666666,0.8269230769230769,0.875,16,True,,1.0632377740303542,1.0,True,,1.0632377740303542,1.0
hotpotqa,gemma3:12b,multi_hop,4000,middle,medium,unknown,retrieve_then_read,answer_f1_relaxed,0.0666666666666666,0.8269230769230769,0.5111111111111111,16,True,,0.5845980888139404,0.5845980888139404,True,,0.5845980888139404,0.5845980888139404
hotpotqa,gemma3:12b,multi_hop,4000,middle,medium,unknown,direct,exact_match,0.0,0.75,0.75,16,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,gemma3:12b,multi_hop,4000,middle,medium,unknown,retrieve_then_read,exact_match,0.0,0.75,0.25,16,True,,0.3333333333333333,0.3333333333333333,True,,0.3333333333333333,0.3333333333333333
hotpotqa,gemma3:12b,multi_hop,4000,middle,medium,unknown,direct,answer_f1,0.0714285714285714,0.8269230769230769,0.875,16,True,,1.0636363636363635,1.0,True,,1.0636363636363635,1.0
hotpotqa,gemma3:12b,multi_hop,4000,middle,medium,unknown,retrieve_then_read,answer_f1,0.0714285714285714,0.8269230769230769,0.5041666666666667,16,True,,0.5727878787878788,0.5727878787878788,True,,0.5727878787878788,0.5727878787878788
hotpotqa,gemma3:12b,multi_hop,4000,scattered,low,unknown,direct,exact_match_strict,0.1,0.6,0.4,40,True,,0.6000000000000001,0.6000000000000001,True,,0.6000000000000001,0.6000000000000001
hotpotqa,gemma3:12b,multi_hop,4000,scattered,low,unknown,retrieve_then_read,exact_match_strict,0.1,0.6,0.4,40,True,,0.6000000000000001,0.6000000000000001,True,,0.6000000000000001,0.6000000000000001
hotpotqa,gemma3:12b,multi_hop,4000,scattered,low,unknown,direct,answer_f1_strict,0.2,0.8838095238095237,0.5599999999999999,40,True,,0.5264623955431755,0.5264623955431755,True,,0.5264623955431755,0.5264623955431755
hotpotqa,gemma3:12b,multi_hop,4000,scattered,low,unknown,retrieve_then_read,answer_f1_strict,0.2,0.8838095238095237,0.5657142857142857,40,True,,0.5348189415041784,0.5348189415041784,True,,0.5348189415041784,0.5348189415041784
hotpotqa,gemma3:12b,multi_hop,4000,scattered,low,unknown,direct,exact_match_relaxed,0.1,0.6,0.4,40,True,,0.6000000000000001,0.6000000000000001,True,,0.6000000000000001,0.6000000000000001
hotpotqa,gemma3:12b,multi_hop,4000,scattered,low,unknown,retrieve_then_read,exact_match_relaxed,0.1,0.6,0.4,40,True,,0.6000000000000001,0.6000000000000001,True,,0.6000000000000001,0.6000000000000001
hotpotqa,gemma3:12b,multi_hop,4000,scattered,low,unknown,direct,answer_f1_relaxed,0.2,0.8838095238095237,0.5599999999999999,40,True,,0.5264623955431755,0.5264623955431755,True,,0.5264623955431755,0.5264623955431755
hotpotqa,gemma3:12b,multi_hop,4000,scattered,low,unknown,retrieve_then_read,answer_f1_relaxed,0.2,0.8838095238095237,0.5657142857142857,40,True,,0.5348189415041784,0.5348189415041784,True,,0.5348189415041784,0.5348189415041784
hotpotqa,gemma3:12b,multi_hop,4000,scattered,low,unknown,direct,exact_match,0.1,0.6,0.4,40,True,,0.6000000000000001,0.6000000000000001,True,,0.6000000000000001,0.6000000000000001
hotpotqa,gemma3:12b,multi_hop,4000,scattered,low,unknown,retrieve_then_read,exact_match,0.1,0.6,0.4,40,True,,0.6000000000000001,0.6000000000000001,True,,0.6000000000000001,0.6000000000000001
hotpotqa,gemma3:12b,multi_hop,4000,scattered,low,unknown,direct,answer_f1,0.2,0.8838095238095237,0.5599999999999999,40,True,,0.5264623955431755,0.5264623955431755,True,,0.5264623955431755,0.5264623955431755
hotpotqa,gemma3:12b,multi_hop,4000,scattered,low,unknown,retrieve_then_read,answer_f1,0.2,0.8838095238095237,0.5657142857142857,40,True,,0.5348189415041784,0.5348189415041784,True,,0.5348189415041784,0.5348189415041784
hotpotqa,gemma3:12b,multi_hop,4000,scattered,medium,unknown,direct,exact_match_strict,0.0,0.8,0.4,20,True,,0.5,0.5,True,,0.5,0.5
hotpotqa,gemma3:12b,multi_hop,4000,scattered,medium,unknown,retrieve_then_read,exact_match_strict,0.0,0.8,0.4,20,True,,0.5,0.5,True,,0.5,0.5
hotpotqa,gemma3:12b,multi_hop,4000,scattered,medium,unknown,direct,answer_f1_strict,0.18,0.9333333333333332,0.6133333333333333,20,True,,0.5752212389380531,0.5752212389380531,True,,0.5752212389380531,0.5752212389380531
hotpotqa,gemma3:12b,multi_hop,4000,scattered,medium,unknown,retrieve_then_read,answer_f1_strict,0.18,0.9333333333333332,0.48,20,True,,0.3982300884955753,0.3982300884955753,True,,0.3982300884955753,0.3982300884955753
hotpotqa,gemma3:12b,multi_hop,4000,scattered,medium,unknown,direct,exact_match_relaxed,0.0,0.8,0.4,20,True,,0.5,0.5,True,,0.5,0.5
hotpotqa,gemma3:12b,multi_hop,4000,scattered,medium,unknown,retrieve_then_read,exact_match_relaxed,0.0,0.8,0.4,20,True,,0.5,0.5,True,,0.5,0.5
hotpotqa,gemma3:12b,multi_hop,4000,scattered,medium,unknown,direct,answer_f1_relaxed,0.18,0.9333333333333332,0.6133333333333333,20,True,,0.5752212389380531,0.5752212389380531,True,,0.5752212389380531,0.5752212389380531
hotpotqa,gemma3:12b,multi_hop,4000,scattered,medium,unknown,retrieve_then_read,answer_f1_relaxed,0.18,0.9333333333333332,0.48,20,True,,0.3982300884955753,0.3982300884955753,True,,0.3982300884955753,0.3982300884955753
hotpotqa,gemma3:12b,multi_hop,4000,scattered,medium,unknown,direct,exact_match,0.0,0.8,0.4,20,True,,0.5,0.5,True,,0.5,0.5
hotpotqa,gemma3:12b,multi_hop,4000,scattered,medium,unknown,retrieve_then_read,exact_match,0.0,0.8,0.4,20,True,,0.5,0.5,True,,0.5,0.5
hotpotqa,gemma3:12b,multi_hop,4000,scattered,medium,unknown,direct,answer_f1,0.18,0.9333333333333332,0.6133333333333333,20,True,,0.5752212389380531,0.5752212389380531,True,,0.5752212389380531,0.5752212389380531
hotpotqa,gemma3:12b,multi_hop,4000,scattered,medium,unknown,retrieve_then_read,answer_f1,0.18,0.9333333333333332,0.48,20,True,,0.3982300884955753,0.3982300884955753,True,,0.3982300884955753,0.3982300884955753
hotpotqa,gemma3:12b,multi_hop,8000,end,low,unknown,direct,exact_match_strict,0.4166666666666667,0.75,0.5833333333333334,48,True,,0.5000000000000001,0.5000000000000001,True,,0.5000000000000001,0.5000000000000001
hotpotqa,gemma3:12b,multi_hop,8000,end,low,unknown,retrieve_then_read,exact_match_strict,0.4166666666666667,0.75,0.4166666666666667,48,True,,0.0,0.0,True,,0.0,0.0
hotpotqa,gemma3:12b,multi_hop,8000,end,low,unknown,direct,answer_f1_strict,0.4166666666666667,0.8472222222222222,0.6805555555555555,48,True,,0.6129032258064514,0.6129032258064514,True,,0.6129032258064514,0.6129032258064514
hotpotqa,gemma3:12b,multi_hop,8000,end,low,unknown,retrieve_then_read,answer_f1_strict,0.4166666666666667,0.8472222222222222,0.5615079365079364,48,True,,0.3364055299539167,0.3364055299539167,True,,0.3364055299539167,0.3364055299539167
hotpotqa,gemma3:12b,multi_hop,8000,end,low,unknown,direct,exact_match_relaxed,0.4166666666666667,0.75,0.5833333333333334,48,True,,0.5000000000000001,0.5000000000000001,True,,0.5000000000000001,0.5000000000000001
hotpotqa,gemma3:12b,multi_hop,8000,end,low,unknown,retrieve_then_read,exact_match_relaxed,0.4166666666666667,0.75,0.4166666666666667,48,True,,0.0,0.0,True,,0.0,0.0
hotpotqa,gemma3:12b,multi_hop,8000,end,low,unknown,direct,answer_f1_relaxed,0.4166666666666667,0.8472222222222222,0.6805555555555555,48,True,,0.6129032258064514,0.6129032258064514,True,,0.6129032258064514,0.6129032258064514
hotpotqa,gemma3:12b,multi_hop,8000,end,low,unknown,retrieve_then_read,answer_f1_relaxed,0.4166666666666667,0.8472222222222222,0.5615079365079364,48,True,,0.3364055299539167,0.3364055299539167,True,,0.3364055299539167,0.3364055299539167
hotpotqa,gemma3:12b,multi_hop,8000,end,low,unknown,direct,exact_match,0.4166666666666667,0.75,0.5833333333333334,48,True,,0.5000000000000001,0.5000000000000001,True,,0.5000000000000001,0.5000000000000001
hotpotqa,gemma3:12b,multi_hop,8000,end,low,unknown,retrieve_then_read,exact_match,0.4166666666666667,0.75,0.4166666666666667,48,True,,0.0,0.0,True,,0.0,0.0
hotpotqa,gemma3:12b,multi_hop,8000,end,low,unknown,direct,answer_f1,0.4166666666666667,0.8472222222222222,0.6805555555555555,48,True,,0.6129032258064514,0.6129032258064514,True,,0.6129032258064514,0.6129032258064514
hotpotqa,gemma3:12b,multi_hop,8000,end,low,unknown,retrieve_then_read,answer_f1,0.4166666666666667,0.8472222222222222,0.5615079365079364,48,True,,0.3364055299539167,0.3364055299539167,True,,0.3364055299539167,0.3364055299539167
hotpotqa,gemma3:12b,multi_hop,8000,end,medium,unknown,direct,exact_match_strict,0.0,1.0,1.0,4,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,gemma3:12b,multi_hop,8000,end,medium,unknown,retrieve_then_read,exact_match_strict,0.0,1.0,1.0,4,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,gemma3:12b,multi_hop,8000,end,medium,unknown,direct,answer_f1_strict,0.0,1.0,1.0,4,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,gemma3:12b,multi_hop,8000,end,medium,unknown,retrieve_then_read,answer_f1_strict,0.0,1.0,1.0,4,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,gemma3:12b,multi_hop,8000,end,medium,unknown,direct,exact_match_relaxed,0.0,1.0,1.0,4,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,gemma3:12b,multi_hop,8000,end,medium,unknown,retrieve_then_read,exact_match_relaxed,0.0,1.0,1.0,4,True,,1.0,1.0,True,,1.0,1.0
