sample_id,source,dataset_name,retriever,top_k,chunk_size,overlap,reasoning_type,context_length,evidence_position,evidence_density,distractor_similarity,gold_evidence_ids,retrieved_evidence_ids,retrieved_chunk_indices,retrieved_passage_count,gold_passage_count,oracle_hit_rate,full_chain_coverage,retrieval_precision,retrieval_recall,retrieval_f1,distractor_id_rate
hotpotqa_5a7a276d5542996c55b2dd27,hotpotqa,hotpotqa_oncu_200,lexical,8,220,40,multi_hop,4000,end,medium,unknown,p0001;p0002;p0003,p0001;p0002;p0003;p0005;p0006,18;19;11;4;14;6;0;1,5.0,3.0,1.0,1.0,0.6,1.0,0.7499999999999999,0.4
hotpotqa_5a7a276d5542996c55b2dd27,hotpotqa,hotpotqa_oncu_200,lexical,16,220,40,multi_hop,4000,end,medium,unknown,p0001;p0002;p0003,p0001;p0002;p0003;p0005;p0006;p0009;p0011;p0012;p0004,18;19;11;4;14;6;0;1;20;16;12;2;8;17;13;5,9.0,3.0,1.0,1.0,0.3333333333333333,1.0,0.5,0.6666666666666666
hotpotqa_5a7a276d5542996c55b2dd27,hotpotqa,hotpotqa_oncu_200,dense,3,220,40,multi_hop,4000,end,medium,unknown,p0001;p0002;p0003,p0005;p0006,6;14;20,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
hotpotqa_5a7a276d5542996c55b2dd27,hotpotqa,hotpotqa_oncu_200,dense,5,220,40,multi_hop,4000,end,medium,unknown,p0001;p0002;p0003,p0005;p0006,6;14;20;16;0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
hotpotqa_5a7a276d5542996c55b2dd27,hotpotqa,hotpotqa_oncu_200,dense,8,220,40,multi_hop,4000,end,medium,unknown,p0001;p0002;p0003,p0005;p0006,6;14;20;16;0;11;10;4,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
hotpotqa_5a7a276d5542996c55b2dd27,hotpotqa,hotpotqa_oncu_200,dense,16,220,40,multi_hop,4000,end,medium,unknown,p0001;p0002;p0003,p0005;p0006;p0001;p0002;p0003;p0009;p0011;p0012,6;14;20;16;0;11;10;4;3;21;17;13;19;18;8;9,8.0,3.0,1.0,1.0,0.375,1.0,0.5454545454545454,0.625
hotpotqa_5a7a276d5542996c55b2dd27,hotpotqa,hotpotqa_oncu_200,hybrid,3,220,40,multi_hop,4000,end,medium,unknown,p0001;p0002;p0003,p0005;p0006,6;14;11,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
hotpotqa_5a7a276d5542996c55b2dd27,hotpotqa,hotpotqa_oncu_200,hybrid,5,220,40,multi_hop,4000,end,medium,unknown,p0001;p0002;p0003,p0005;p0006,6;14;11;20;4,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
hotpotqa_5a7a276d5542996c55b2dd27,hotpotqa,hotpotqa_oncu_200,hybrid,8,220,40,multi_hop,4000,end,medium,unknown,p0001;p0002;p0003,p0005;p0006,6;14;11;20;4;0;16;18,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
hotpotqa_5a7a276d5542996c55b2dd27,hotpotqa,hotpotqa_oncu_200,hybrid,16,220,40,multi_hop,4000,end,medium,unknown,p0001;p0002;p0003,p0005;p0006;p0001;p0002;p0003;p0009;p0011;p0012,6;14;11;20;4;0;16;18;19;17;1;21;10;13;8;3,8.0,3.0,1.0,1.0,0.375,1.0,0.5454545454545454,0.625
hotpotqa_5a7a276d5542996c55b2dd27,hotpotqa,hotpotqa_oncu_200,iterative,3,220,40,multi_hop,4000,end,medium,unknown,p0001;p0002;p0003,,14;18;11,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
hotpotqa_5a7a276d5542996c55b2dd27,hotpotqa,hotpotqa_oncu_200,iterative,5,220,40,multi_hop,4000,end,medium,unknown,p0001;p0002;p0003,p0005;p0006,14;18;11;0;6,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
hotpotqa_5a7a276d5542996c55b2dd27,hotpotqa,hotpotqa_oncu_200,iterative,8,220,40,multi_hop,4000,end,medium,unknown,p0001;p0002;p0003,p0005;p0006;p0001;p0002;p0003,14;18;11;0;6;4;19;1,5.0,3.0,1.0,1.0,0.6,1.0,0.7499999999999999,0.4
hotpotqa_5a7a276d5542996c55b2dd27,hotpotqa,hotpotqa_oncu_200,iterative,16,220,40,multi_hop,4000,end,medium,unknown,p0001;p0002;p0003,p0005;p0006;p0001;p0002;p0003,14;18;11;0;6;4;19;1;17;20;21;16;12;13;10;3,5.0,3.0,1.0,1.0,0.6,1.0,0.7499999999999999,0.4
hotpotqa_5a7a276d5542996c55b2dd27,hotpotqa,hotpotqa_oncu_200,oracle,3,220,40,multi_hop,4000,end,medium,unknown,p0001;p0002;p0003,p0001;p0002;p0003,0;1;2,3.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0
hotpotqa_5a7a276d5542996c55b2dd27,hotpotqa,hotpotqa_oncu_200,oracle,5,220,40,multi_hop,4000,end,medium,unknown,p0001;p0002;p0003,p0001;p0002;p0003,0;1;2,3.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0
hotpotqa_5a7a276d5542996c55b2dd27,hotpotqa,hotpotqa_oncu_200,oracle,8,220,40,multi_hop,4000,end,medium,unknown,p0001;p0002;p0003,p0001;p0002;p0003,0;1;2,3.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0
hotpotqa_5a7a276d5542996c55b2dd27,hotpotqa,hotpotqa_oncu_200,oracle,16,220,40,multi_hop,4000,end,medium,unknown,p0001;p0002;p0003,p0001;p0002;p0003,0;1;2,3.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0
hotpotqa_5ab7e4dc5542995dae37e9df,hotpotqa,hotpotqa_oncu_200,lexical,3,220,40,multi_hop,8000,scattered,low,unknown,p0001;p0002,p0002;p0011;p0012,22;17;34,3.0,2.0,1.0,0.0,0.3333333333333333,0.5,0.4,0.6666666666666666
hotpotqa_5ab7e4dc5542995dae37e9df,hotpotqa,hotpotqa_oncu_200,lexical,5,220,40,multi_hop,8000,scattered,low,unknown,p0001;p0002,p0002;p0011;p0012,22;17;34;18;39,3.0,2.0,1.0,0.0,0.3333333333333333,0.5,0.4,0.6666666666666666
hotpotqa_5ab7e4dc5542995dae37e9df,hotpotqa,hotpotqa_oncu_200,lexical,8,220,40,multi_hop,8000,scattered,low,unknown,p0001;p0002,p0002;p0011;p0012;p0001,22;17;34;18;39;3;4;9,4.0,2.0,1.0,1.0,0.5,1.0,0.6666666666666666,0.5
hotpotqa_5ab7e4dc5542995dae37e9df,hotpotqa,hotpotqa_oncu_200,lexical,16,220,40,multi_hop,8000,scattered,low,unknown,p0001;p0002,p0002;p0011;p0012;p0001,22;17;34;18;39;3;4;9;19;23;7;28;8;29;40;33,4.0,2.0,1.0,1.0,0.5,1.0,0.6666666666666666,0.5
hotpotqa_5ab7e4dc5542995dae37e9df,hotpotqa,hotpotqa_oncu_200,dense,3,220,40,multi_hop,8000,scattered,low,unknown,p0001;p0002,p0002,27;32;22,1.0,2.0,1.0,0.0,1.0,0.5,0.6666666666666666,0.0
hotpotqa_5ab7e4dc5542995dae37e9df,hotpotqa,hotpotqa_oncu_200,dense,5,220,40,multi_hop,8000,scattered,low,unknown,p0001;p0002,p0002;p0003,27;32;22;12;37,2.0,2.0,1.0,0.0,0.5,0.5,0.5,0.5
hotpotqa_5ab7e4dc5542995dae37e9df,hotpotqa,hotpotqa_oncu_200,dense,8,220,40,multi_hop,8000,scattered,low,unknown,p0001;p0002,p0002;p0003,27;32;22;12;37;7;42;2,2.0,2.0,1.0,0.0,0.5,0.5,0.5,0.5
hotpotqa_5ab7e4dc5542995dae37e9df,hotpotqa,hotpotqa_oncu_200,dense,16,220,40,multi_hop,8000,scattered,low,unknown,p0001;p0002,p0002;p0003;p0007;p0009;p0005;p0006;p0001,27;32;22;12;37;7;42;2;15;14;3;6;28;43;24;11,7.0,2.0,1.0,1.0,0.2857142857142857,1.0,0.4444444444444445,0.7142857142857143
hotpotqa_5ab7e4dc5542995dae37e9df,hotpotqa,hotpotqa_oncu_200,hybrid,3,220,40,multi_hop,8000,scattered,low,unknown,p0001;p0002,p0002;p0001,22;3;7,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
hotpotqa_5ab7e4dc5542995dae37e9df,hotpotqa,hotpotqa_oncu_200,hybrid,5,220,40,multi_hop,8000,scattered,low,unknown,p0001;p0002,p0002;p0001,22;3;7;34;27,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
hotpotqa_5ab7e4dc5542995dae37e9df,hotpotqa,hotpotqa_oncu_200,hybrid,8,220,40,multi_hop,8000,scattered,low,unknown,p0001;p0002,p0002;p0001;p0003,22;3;7;34;27;28;12;18,3.0,2.0,1.0,1.0,0.6666666666666666,1.0,0.8,0.3333333333333333
hotpotqa_5ab7e4dc5542995dae37e9df,hotpotqa,hotpotqa_oncu_200,hybrid,16,220,40,multi_hop,8000,scattered,low,unknown,p0001;p0002,p0002;p0001;p0003;p0011;p0012,22;3;7;34;27;28;12;18;39;32;17;2;43;37;29;4,5.0,2.0,1.0,1.0,0.4,1.0,0.5714285714285715,0.6
hotpotqa_5ab7e4dc5542995dae37e9df,hotpotqa,hotpotqa_oncu_200,iterative,3,220,40,multi_hop,8000,scattered,low,unknown,p0001;p0002,p0002;p0011;p0012,22;17;34,3.0,2.0,1.0,0.0,0.3333333333333333,0.5,0.4,0.6666666666666666
hotpotqa_5ab7e4dc5542995dae37e9df,hotpotqa,hotpotqa_oncu_200,iterative,5,220,40,multi_hop,8000,scattered,low,unknown,p0001;p0002,p0002;p0011;p0012,22;17;34;7;28,3.0,2.0,1.0,0.0,0.3333333333333333,0.5,0.4,0.6666666666666666
hotpotqa_5ab7e4dc5542995dae37e9df,hotpotqa,hotpotqa_oncu_200,iterative,8,220,40,multi_hop,8000,scattered,low,unknown,p0001;p0002,p0002;p0011;p0012,22;17;34;7;28;23;27;39,3.0,2.0,1.0,0.0,0.3333333333333333,0.5,0.4,0.6666666666666666
hotpotqa_5ab7e4dc5542995dae37e9df,hotpotqa,hotpotqa_oncu_200,iterative,16,220,40,multi_hop,8000,scattered,low,unknown,p0001;p0002,p0002;p0011;p0012;p0001,22;17;34;7;28;23;27;39;4;9;18;11;19;33;32;3,4.0,2.0,1.0,1.0,0.5,1.0,0.6666666666666666,0.5
hotpotqa_5ab7e4dc5542995dae37e9df,hotpotqa,hotpotqa_oncu_200,oracle,3,220,40,multi_hop,8000,scattered,low,unknown,p0001;p0002,p0001;p0002,0;1,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
hotpotqa_5ab7e4dc5542995dae37e9df,hotpotqa,hotpotqa_oncu_200,oracle,5,220,40,multi_hop,8000,scattered,low,unknown,p0001;p0002,p0001;p0002,0;1,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
hotpotqa_5ab7e4dc5542995dae37e9df,hotpotqa,hotpotqa_oncu_200,oracle,8,220,40,multi_hop,8000,scattered,low,unknown,p0001;p0002,p0001;p0002,0;1,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
hotpotqa_5ab7e4dc5542995dae37e9df,hotpotqa,hotpotqa_oncu_200,oracle,16,220,40,multi_hop,8000,scattered,low,unknown,p0001;p0002,p0001;p0002,0;1,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
hotpotqa_5a834ed95542990548d0b1ca,hotpotqa,hotpotqa_oncu_200,lexical,3,220,40,comparison,16000,front,low,unknown,p0001;p0002,,85;41;63,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
hotpotqa_5a834ed95542990548d0b1ca,hotpotqa,hotpotqa_oncu_200,lexical,5,220,40,comparison,16000,front,low,unknown,p0001;p0002,,85;41;63;1;19,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
hotpotqa_5a834ed95542990548d0b1ca,hotpotqa,hotpotqa_oncu_200,lexical,8,220,40,comparison,16000,front,low,unknown,p0001;p0002,p0001;p0002,85;41;63;1;19;3;50;72,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
hotpotqa_5a834ed95542990548d0b1ca,hotpotqa,hotpotqa_oncu_200,lexical,16,220,40,comparison,16000,front,low,unknown,p0001;p0002,p0001;p0002,85;41;63;1;19;3;50;72;6;76;10;4;54;49;5;71,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
hotpotqa_5a834ed95542990548d0b1ca,hotpotqa,hotpotqa_oncu_200,dense,3,220,40,comparison,16000,front,low,unknown,p0001;p0002,p0001;p0002,4;6;85,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
hotpotqa_5a834ed95542990548d0b1ca,hotpotqa,hotpotqa_oncu_200,dense,5,220,40,comparison,16000,front,low,unknown,p0001;p0002,p0001;p0002,4;6;85;88;72,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
hotpotqa_5a834ed95542990548d0b1ca,hotpotqa,hotpotqa_oncu_200,dense,8,220,40,comparison,16000,front,low,unknown,p0001;p0002,p0001;p0002,4;6;85;88;72;50;41;19,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
hotpotqa_5a834ed95542990548d0b1ca,hotpotqa,hotpotqa_oncu_200,dense,16,220,40,comparison,16000,front,low,unknown,p0001;p0002,p0001;p0002;p0003;p0004;p0006,4;6;85;88;72;50;41;19;63;1;28;15;37;81;54;10,5.0,2.0,1.0,1.0,0.4,1.0,0.5714285714285715,0.6
hotpotqa_5a834ed95542990548d0b1ca,hotpotqa,hotpotqa_oncu_200,hybrid,3,220,40,comparison,16000,front,low,unknown,p0001;p0002,,85;41;6,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
hotpotqa_5a834ed95542990548d0b1ca,hotpotqa,hotpotqa_oncu_200,hybrid,5,220,40,comparison,16000,front,low,unknown,p0001;p0002,p0001;p0002,85;41;6;63;4,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
hotpotqa_5a834ed95542990548d0b1ca,hotpotqa,hotpotqa_oncu_200,hybrid,8,220,40,comparison,16000,front,low,unknown,p0001;p0002,p0001;p0002,85;41;6;63;4;19;72;50,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
hotpotqa_5a834ed95542990548d0b1ca,hotpotqa,hotpotqa_oncu_200,hybrid,16,220,40,comparison,16000,front,low,unknown,p0001;p0002,p0001;p0002,85;41;6;63;4;19;72;50;1;10;76;54;3;15;37;81,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
hotpotqa_5a834ed95542990548d0b1ca,hotpotqa,hotpotqa_oncu_200,iterative,3,220,40,comparison,16000,front,low,unknown,p0001;p0002,,85;63;19,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
hotpotqa_5a834ed95542990548d0b1ca,hotpotqa,hotpotqa_oncu_200,iterative,5,220,40,comparison,16000,front,low,unknown,p0001;p0002,,85;63;19;41;1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
hotpotqa_5a834ed95542990548d0b1ca,hotpotqa,hotpotqa_oncu_200,iterative,8,220,40,comparison,16000,front,low,unknown,p0001;p0002,,85;63;19;41;1;10;76;54,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
hotpotqa_5a834ed95542990548d0b1ca,hotpotqa,hotpotqa_oncu_200,iterative,16,220,40,comparison,16000,front,low,unknown,p0001;p0002,p0001;p0002,85;63;19;41;1;10;76;54;50;72;23;6;5;49;71;3,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
hotpotqa_5a834ed95542990548d0b1ca,hotpotqa,hotpotqa_oncu_200,oracle,3,220,40,comparison,16000,front,low,unknown,p0001;p0002,p0001;p0002,0;1,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
hotpotqa_5a834ed95542990548d0b1ca,hotpotqa,hotpotqa_oncu_200,oracle,5,220,40,comparison,16000,front,low,unknown,p0001;p0002,p0001;p0002,0;1,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
hotpotqa_5a834ed95542990548d0b1ca,hotpotqa,hotpotqa_oncu_200,oracle,8,220,40,comparison,16000,front,low,unknown,p0001;p0002,p0001;p0002,0;1,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
hotpotqa_5a834ed95542990548d0b1ca,hotpotqa,hotpotqa_oncu_200,oracle,16,220,40,comparison,16000,front,low,unknown,p0001;p0002,p0001;p0002,0;1,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
hotpotqa_5abaf3195542996cc5e49f2c,hotpotqa,hotpotqa_oncu_200,lexical,3,220,40,multi_hop,4000,middle,low,unknown,p0001;p0002,,11;3;18,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
hotpotqa_5abaf3195542996cc5e49f2c,hotpotqa,hotpotqa_oncu_200,lexical,5,220,40,multi_hop,4000,middle,low,unknown,p0001;p0002,,11;3;18;0;14,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
hotpotqa_5abaf3195542996cc5e49f2c,hotpotqa,hotpotqa_oncu_200,lexical,8,220,40,multi_hop,4000,middle,low,unknown,p0001;p0002,,11;3;18;0;14;15;21;4,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
hotpotqa_5abaf3195542996cc5e49f2c,hotpotqa,hotpotqa_oncu_200,lexical,16,220,40,multi_hop,4000,middle,low,unknown,p0001;p0002,p0001;p0002;p0003;p0005;p0006;p0007;p0008,11;3;18;0;14;15;21;4;1;10;12;16;6;19;7;5,7.0,2.0,1.0,1.0,0.2857142857142857,1.0,0.4444444444444445,0.7142857142857143
hotpotqa_5abaf3195542996cc5e49f2c,hotpotqa,hotpotqa_oncu_200,dense,3,220,40,multi_hop,4000,middle,low,unknown,p0001;p0002,,4;15;11,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
hotpotqa_5abaf3195542996cc5e49f2c,hotpotqa,hotpotqa_oncu_200,dense,5,220,40,multi_hop,4000,middle,low,unknown,p0001;p0002,,4;15;11;18;0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
hotpotqa_5abaf3195542996cc5e49f2c,hotpotqa,hotpotqa_oncu_200,dense,8,220,40,multi_hop,4000,middle,low,unknown,p0001;p0002,p0007;p0008;p0003;p0005;p0006,4;15;11;18;0;7;19;6,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
hotpotqa_5abaf3195542996cc5e49f2c,hotpotqa,hotpotqa_oncu_200,dense,16,220,40,multi_hop,4000,middle,low,unknown,p0001;p0002,p0007;p0008;p0003;p0005;p0006;p0009;p0011,4;15;11;18;0;7;19;6;14;21;3;12;8;1;17;16,7.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
hotpotqa_5abaf3195542996cc5e49f2c,hotpotqa,hotpotqa_oncu_200,hybrid,3,220,40,multi_hop,4000,middle,low,unknown,p0001;p0002,,11;18;15,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
hotpotqa_5abaf3195542996cc5e49f2c,hotpotqa,hotpotqa_oncu_200,hybrid,5,220,40,multi_hop,4000,middle,low,unknown,p0001;p0002,,11;18;15;4;0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
hotpotqa_5abaf3195542996cc5e49f2c,hotpotqa,hotpotqa_oncu_200,hybrid,8,220,40,multi_hop,4000,middle,low,unknown,p0001;p0002,,11;18;15;4;0;3;14;21,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
hotpotqa_5abaf3195542996cc5e49f2c,hotpotqa,hotpotqa_oncu_200,hybrid,16,220,40,multi_hop,4000,middle,low,unknown,p0001;p0002,p0007;p0008;p0003;p0005;p0006;p0001;p0002;p0009;p0011,11;18;15;4;0;3;14;21;7;19;6;1;12;10;16;8,9.0,2.0,1.0,1.0,0.2222222222222222,1.0,0.3636363636363636,0.7777777777777778
hotpotqa_5abaf3195542996cc5e49f2c,hotpotqa,hotpotqa_oncu_200,iterative,3,220,40,multi_hop,4000,middle,low,unknown,p0001;p0002,,11;3;18,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
hotpotqa_5abaf3195542996cc5e49f2c,hotpotqa,hotpotqa_oncu_200,iterative,5,220,40,multi_hop,4000,middle,low,unknown,p0001;p0002,,11;3;18;14;0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
hotpotqa_5abaf3195542996cc5e49f2c,hotpotqa,hotpotqa_oncu_200,iterative,8,220,40,multi_hop,4000,middle,low,unknown,p0001;p0002,,11;3;18;14;0;21;15;4,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
hotpotqa_5abaf3195542996cc5e49f2c,hotpotqa,hotpotqa_oncu_200,iterative,16,220,40,multi_hop,4000,middle,low,unknown,p0001;p0002,p0003;p0005;p0006;p0001;p0002;p0007;p0008,11;3;18;14;0;21;15;4;6;12;1;16;10;19;5;7,7.0,2.0,1.0,1.0,0.2857142857142857,1.0,0.4444444444444445,0.7142857142857143
hotpotqa_5abaf3195542996cc5e49f2c,hotpotqa,hotpotqa_oncu_200,oracle,3,220,40,multi_hop,4000,middle,low,unknown,p0001;p0002,p0001;p0002,0;1,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
hotpotqa_5abaf3195542996cc5e49f2c,hotpotqa,hotpotqa_oncu_200,oracle,5,220,40,multi_hop,4000,middle,low,unknown,p0001;p0002,p0001;p0002,0;1,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
hotpotqa_5abaf3195542996cc5e49f2c,hotpotqa,hotpotqa_oncu_200,oracle,8,220,40,multi_hop,4000,middle,low,unknown,p0001;p0002,p0001;p0002,0;1,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
hotpotqa_5abaf3195542996cc5e49f2c,hotpotqa,hotpotqa_oncu_200,oracle,16,220,40,multi_hop,4000,middle,low,unknown,p0001;p0002,p0001;p0002,0;1,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
hotpotqa_5a87ab9b5542996e4f3088c2,hotpotqa,hotpotqa_oncu_200,lexical,3,220,40,multi_hop,8000,end,low,unknown,p0001;p0002,p0001;p0002;p0004;p0005,39;13;10,4.0,2.0,1.0,1.0,0.5,1.0,0.6666666666666666,0.5
hotpotqa_5a87ab9b5542996e4f3088c2,hotpotqa,hotpotqa_oncu_200,lexical,5,220,40,multi_hop,8000,end,low,unknown,p0001;p0002,p0001;p0002;p0004;p0005,39;13;10;19;29,4.0,2.0,1.0,1.0,0.5,1.0,0.6666666666666666,0.5
hotpotqa_5a87ab9b5542996e4f3088c2,hotpotqa,hotpotqa_oncu_200,lexical,8,220,40,multi_hop,8000,end,low,unknown,p0001;p0002,p0001;p0002;p0004;p0005,39;13;10;19;29;0;38;24,4.0,2.0,1.0,1.0,0.5,1.0,0.6666666666666666,0.5
hotpotqa_5a87ab9b5542996e4f3088c2,hotpotqa,hotpotqa_oncu_200,lexical,16,220,40,multi_hop,8000,end,low,unknown,p0001;p0002,p0001;p0002;p0004;p0005,39;13;10;19;29;0;38;24;5;34;43;20;9;33;28;1,4.0,2.0,1.0,1.0,0.5,1.0,0.6666666666666666,0.5
hotpotqa_5a87ab9b5542996e4f3088c2,hotpotqa,hotpotqa_oncu_200,dense,3,220,40,multi_hop,8000,end,low,unknown,p0001;p0002,p0001;p0002;p0006;p0008,39;20;14,4.0,2.0,1.0,1.0,0.5,1.0,0.6666666666666666,0.5
hotpotqa_5a87ab9b5542996e4f3088c2,hotpotqa,hotpotqa_oncu_200,dense,5,220,40,multi_hop,8000,end,low,unknown,p0001;p0002,p0001;p0002;p0006;p0008,39;20;14;6;42,4.0,2.0,1.0,1.0,0.5,1.0,0.6666666666666666,0.5
hotpotqa_5a87ab9b5542996e4f3088c2,hotpotqa,hotpotqa_oncu_200,dense,8,220,40,multi_hop,8000,end,low,unknown,p0001;p0002,p0001;p0002;p0006;p0008;p0012,39;20;14;6;42;1;25;17,5.0,2.0,1.0,1.0,0.4,1.0,0.5714285714285715,0.6
hotpotqa_5a87ab9b5542996e4f3088c2,hotpotqa,hotpotqa_oncu_200,dense,16,220,40,multi_hop,8000,end,low,unknown,p0001;p0002,p0001;p0002;p0006;p0008;p0012,39;20;14;6;42;1;25;17;32;27;37;23;8;4;10;18,5.0,2.0,1.0,1.0,0.4,1.0,0.5714285714285715,0.6
hotpotqa_5a87ab9b5542996e4f3088c2,hotpotqa,hotpotqa_oncu_200,hybrid,3,220,40,multi_hop,8000,end,low,unknown,p0001;p0002,p0001;p0002,39;20;10,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
hotpotqa_5a87ab9b5542996e4f3088c2,hotpotqa,hotpotqa_oncu_200,hybrid,5,220,40,multi_hop,8000,end,low,unknown,p0001;p0002,p0001;p0002;p0004;p0005,39;20;10;13;6,4.0,2.0,1.0,1.0,0.5,1.0,0.6666666666666666,0.5
hotpotqa_5a87ab9b5542996e4f3088c2,hotpotqa,hotpotqa_oncu_200,hybrid,8,220,40,multi_hop,8000,end,low,unknown,p0001;p0002,p0001;p0002;p0004;p0005;p0006;p0008,39;20;10;13;6;29;1;14,6.0,2.0,1.0,1.0,0.3333333333333333,1.0,0.5,0.6666666666666666
hotpotqa_5a87ab9b5542996e4f3088c2,hotpotqa,hotpotqa_oncu_200,hybrid,16,220,40,multi_hop,8000,end,low,unknown,p0001;p0002,p0001;p0002;p0004;p0005;p0006;p0008,39;20;10;13;6;29;1;14;25;24;34;5;0;23;19;27,6.0,2.0,1.0,1.0,0.3333333333333333,1.0,0.5,0.6666666666666666
hotpotqa_5a87ab9b5542996e4f3088c2,hotpotqa,hotpotqa_oncu_200,iterative,3,220,40,multi_hop,8000,end,low,unknown,p0001;p0002,p0001;p0002,39;10;29,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
hotpotqa_5a87ab9b5542996e4f3088c2,hotpotqa,hotpotqa_oncu_200,iterative,5,220,40,multi_hop,8000,end,low,unknown,p0001;p0002,p0001;p0002;p0004;p0005,39;10;29;13;38,4.0,2.0,1.0,1.0,0.5,1.0,0.6666666666666666,0.5
hotpotqa_5a87ab9b5542996e4f3088c2,hotpotqa,hotpotqa_oncu_200,iterative,8,220,40,multi_hop,8000,end,low,unknown,p0001;p0002,p0001;p0002;p0004;p0005,39;10;29;13;38;34;19;20,4.0,2.0,1.0,1.0,0.5,1.0,0.6666666666666666,0.5
hotpotqa_5a87ab9b5542996e4f3088c2,hotpotqa,hotpotqa_oncu_200,iterative,16,220,40,multi_hop,8000,end,low,unknown,p0001;p0002,p0001;p0002;p0004;p0005;p0006;p0008,39;10;29;13;38;34;19;20;5;24;0;1;43;25;14;6,6.0,2.0,1.0,1.0,0.3333333333333333,1.0,0.5,0.6666666666666666
hotpotqa_5a87ab9b5542996e4f3088c2,hotpotqa,hotpotqa_oncu_200,oracle,3,220,40,multi_hop,8000,end,low,unknown,p0001;p0002,p0001;p0002,0;1,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
hotpotqa_5a87ab9b5542996e4f3088c2,hotpotqa,hotpotqa_oncu_200,oracle,5,220,40,multi_hop,8000,end,low,unknown,p0001;p0002,p0001;p0002,0;1,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
hotpotqa_5a87ab9b5542996e4f3088c2,hotpotqa,hotpotqa_oncu_200,oracle,8,220,40,multi_hop,8000,end,low,unknown,p0001;p0002,p0001;p0002,0;1,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
hotpotqa_5a87ab9b5542996e4f3088c2,hotpotqa,hotpotqa_oncu_200,oracle,16,220,40,multi_hop,8000,end,low,unknown,p0001;p0002,p0001;p0002,0;1,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
