source,model_name,method,reasoning_type,context_length,evidence_position,evidence_density,distractor_similarity,n,exact_match_strict,answer_f1_strict,exact_match_relaxed,answer_f1_relaxed,exact_match,answer_f1,evidence_precision,evidence_recall,evidence_f1,citation_grounding
2wikimultihopqa,qwen2.5:14b,retrieve_then_read,comparison,4000,scattered,low,unknown,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.4166666666666667,0.5,0.6666666666666666
2wikimultihopqa,qwen2.5:14b,retrieve_then_read,comparison,4000,scattered,medium,unknown,12,0.75,0.75,0.75,0.75,0.75,0.75,0.8333333333333334,0.3541666666666667,0.4888888888888889,0.9166666666666666
2wikimultihopqa,qwen2.5:14b,retrieve_then_read,comparison,8000,end,low,unknown,8,0.75,0.75,0.75,0.75,0.75,0.75,0.9375,0.75,0.8125,1.0
2wikimultihopqa,qwen2.5:14b,retrieve_then_read,comparison,8000,end,medium,unknown,12,0.5833333333333334,0.6111111111111112,0.5833333333333334,0.6111111111111112,0.5833333333333334,0.6111111111111112,0.8333333333333334,0.4166666666666667,0.5555555555555556,0.8333333333333334
2wikimultihopqa,qwen2.5:14b,retrieve_then_read,comparison,8000,front,low,unknown,10,0.5,0.5,0.5,0.5,0.5,0.5,0.65,0.35,0.44999999999999996,0.7
2wikimultihopqa,qwen2.5:14b,retrieve_then_read,comparison,8000,front,medium,unknown,9,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.7222222222222222,0.3333333333333333,0.4433862433862434,0.7777777777777778
2wikimultihopqa,qwen2.5:14b,retrieve_then_read,comparison,8000,middle,low,unknown,6,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.5,0.611111111111111,0.8333333333333334
2wikimultihopqa,qwen2.5:14b,retrieve_then_read,comparison,8000,middle,medium,unknown,9,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.9444444444444444,0.4722222222222222,0.6211640211640211,1.0
2wikimultihopqa,qwen2.5:14b,retrieve_then_read,comparison,8000,scattered,low,unknown,9,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.8333333333333334,0.5,0.611111111111111,0.8888888888888888
2wikimultihopqa,qwen2.5:14b,retrieve_then_read,comparison,8000,scattered,medium,unknown,13,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,1.0,0.5,0.654945054945055,1.0
2wikimultihopqa,qwen2.5:14b,retrieve_then_read,multi_hop,16000,end,low,unknown,24,0.16666666666666666,0.2724537037037037,0.16666666666666666,0.2724537037037037,0.16666666666666666,0.2724537037037037,0.4791666666666667,0.25,0.3263888888888889,0.5
2wikimultihopqa,qwen2.5:14b,retrieve_then_read,multi_hop,16000,front,low,unknown,27,0.3333333333333333,0.4462962962962963,0.3333333333333333,0.451440329218107,0.3333333333333333,0.4462962962962963,0.6111111111111112,0.46296296296296297,0.5123456790123456,0.6296296296296297
2wikimultihopqa,qwen2.5:14b,retrieve_then_read,multi_hop,16000,middle,low,unknown,26,0.15384615384615385,0.3128205128205128,0.15384615384615385,0.3128205128205128,0.15384615384615385,0.3128205128205128,0.6346153846153846,0.34615384615384615,0.4423076923076923,0.6538461538461539
2wikimultihopqa,qwen2.5:14b,retrieve_then_read,multi_hop,16000,scattered,low,unknown,19,0.10526315789473684,0.18973132131026868,0.10526315789473684,0.1836707152496626,0.10526315789473684,0.18973132131026868,0.34210526315789475,0.21052631578947367,0.2543859649122807,0.3684210526315789
2wikimultihopqa,qwen2.5:14b,retrieve_then_read,multi_hop,4000,end,low,unknown,22,0.3181818181818182,0.44077134986225897,0.3181818181818182,0.44380165289256196,0.3181818181818182,0.44077134986225897,0.7045454545454546,0.4090909090909091,0.5075757575757576,0.7272727272727273
2wikimultihopqa,qwen2.5:14b,retrieve_then_read,multi_hop,4000,front,low,unknown,22,0.4090909090909091,0.568939393939394,0.4090909090909091,0.568939393939394,0.4090909090909091,0.568939393939394,0.7954545454545454,0.45454545454545453,0.5681818181818181,0.8181818181818182
2wikimultihopqa,qwen2.5:14b,retrieve_then_read,multi_hop,4000,middle,low,unknown,24,0.25,0.32301587301587303,0.25,0.32301587301587303,0.25,0.32301587301587303,0.625,0.4583333333333333,0.5138888888888888,0.6666666666666666
2wikimultihopqa,qwen2.5:14b,retrieve_then_read,multi_hop,4000,scattered,low,unknown,23,0.391304347826087,0.4108695652173913,0.391304347826087,0.4096618357487923,0.391304347826087,0.4108695652173913,0.6086956521739131,0.3695652173913043,0.4492753623188406,0.6956521739130435
2wikimultihopqa,qwen2.5:14b,retrieve_then_read,multi_hop,8000,end,low,unknown,21,0.19047619047619047,0.32592592592592595,0.19047619047619047,0.32592592592592595,0.19047619047619047,0.32592592592592595,0.6190476190476191,0.40476190476190477,0.47619047619047616,0.6666666666666666
2wikimultihopqa,qwen2.5:14b,retrieve_then_read,multi_hop,8000,front,low,unknown,23,0.30434782608695654,0.4002415458937198,0.30434782608695654,0.4002415458937198,0.30434782608695654,0.4002415458937198,0.5652173913043478,0.32608695652173914,0.40579710144927533,0.6521739130434783
2wikimultihopqa,qwen2.5:14b,retrieve_then_read,multi_hop,8000,middle,low,unknown,27,0.2962962962962963,0.4074074074074074,0.2962962962962963,0.40965207631874295,0.2962962962962963,0.4074074074074074,0.7777777777777778,0.3888888888888889,0.5185185185185185,0.7777777777777778
2wikimultihopqa,qwen2.5:14b,retrieve_then_read,multi_hop,8000,scattered,low,unknown,20,0.15,0.26437229437229437,0.2,0.29285714285714287,0.15,0.26437229437229437,0.575,0.325,0.4083333333333333,0.65
