source,model_name,reasoning_type,context_length,evidence_position,evidence_density,distractor_similarity,long_method,score_field,score_no_evidence,score_oracle,score_long,n,cue_valid,cue_invalid_reason,cue_raw,cue_clipped,oncu_valid,oncu_invalid_reason,oncu_raw,oncu_clipped
hotpotqa,qwen2.5:14b,comparison,16000,middle,low,unknown,direct,answer_f1,1.0,1.0,1.0,4,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,qwen2.5:14b,comparison,16000,middle,low,unknown,retrieve_then_read,answer_f1,1.0,1.0,1.0,4,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,qwen2.5:14b,comparison,16000,middle,medium,unknown,direct,exact_match_strict,1.0,1.0,1.0,4,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,qwen2.5:14b,comparison,16000,middle,medium,unknown,retrieve_then_read,exact_match_strict,1.0,1.0,1.0,4,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,qwen2.5:14b,comparison,16000,middle,medium,unknown,direct,answer_f1_strict,1.0,1.0,1.0,4,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,qwen2.5:14b,comparison,16000,middle,medium,unknown,retrieve_then_read,answer_f1_strict,1.0,1.0,1.0,4,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,qwen2.5:14b,comparison,16000,middle,medium,unknown,direct,exact_match_relaxed,1.0,1.0,1.0,4,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,qwen2.5:14b,comparison,16000,middle,medium,unknown,retrieve_then_read,exact_match_relaxed,1.0,1.0,1.0,4,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,qwen2.5:14b,comparison,16000,middle,medium,unknown,direct,answer_f1_relaxed,1.0,1.0,1.0,4,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,qwen2.5:14b,comparison,16000,middle,medium,unknown,retrieve_then_read,answer_f1_relaxed,1.0,1.0,1.0,4,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,qwen2.5:14b,comparison,16000,middle,medium,unknown,direct,exact_match,1.0,1.0,1.0,4,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,qwen2.5:14b,comparison,16000,middle,medium,unknown,retrieve_then_read,exact_match,1.0,1.0,1.0,4,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,qwen2.5:14b,comparison,16000,middle,medium,unknown,direct,answer_f1,1.0,1.0,1.0,4,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,qwen2.5:14b,comparison,16000,middle,medium,unknown,retrieve_then_read,answer_f1,1.0,1.0,1.0,4,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,qwen2.5:14b,comparison,16000,scattered,medium,unknown,direct,exact_match_strict,0.0,0.0,0.0,4,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,qwen2.5:14b,comparison,16000,scattered,medium,unknown,retrieve_then_read,exact_match_strict,0.0,0.0,0.0,4,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,qwen2.5:14b,comparison,16000,scattered,medium,unknown,direct,answer_f1_strict,0.0,0.0,0.0,4,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,qwen2.5:14b,comparison,16000,scattered,medium,unknown,retrieve_then_read,answer_f1_strict,0.0,0.0,0.0,4,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,qwen2.5:14b,comparison,16000,scattered,medium,unknown,direct,exact_match_relaxed,0.0,0.0,0.0,4,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,qwen2.5:14b,comparison,16000,scattered,medium,unknown,retrieve_then_read,exact_match_relaxed,0.0,0.0,0.0,4,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,qwen2.5:14b,comparison,16000,scattered,medium,unknown,direct,answer_f1_relaxed,0.0,0.0,0.0,4,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,qwen2.5:14b,comparison,16000,scattered,medium,unknown,retrieve_then_read,answer_f1_relaxed,0.0,0.0,0.0,4,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,qwen2.5:14b,comparison,16000,scattered,medium,unknown,direct,exact_match,0.0,0.0,0.0,4,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,qwen2.5:14b,comparison,16000,scattered,medium,unknown,retrieve_then_read,exact_match,0.0,0.0,0.0,4,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,qwen2.5:14b,comparison,16000,scattered,medium,unknown,direct,answer_f1,0.0,0.0,0.0,4,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,qwen2.5:14b,comparison,16000,scattered,medium,unknown,retrieve_then_read,answer_f1,0.0,0.0,0.0,4,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,qwen2.5:14b,multi_hop,4000,end,low,unknown,direct,exact_match_strict,0.1,0.4,0.4,40,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen2.5:14b,multi_hop,4000,end,low,unknown,retrieve_then_read,exact_match_strict,0.1,0.4,0.3,40,True,,0.6666666666666665,0.6666666666666665,True,,0.6666666666666665,0.6666666666666665
hotpotqa,qwen2.5:14b,multi_hop,4000,end,low,unknown,direct,answer_f1_strict,0.15,0.5366666666666667,0.5452380952380953,40,True,,1.022167487684729,1.0,True,,1.022167487684729,1.0
hotpotqa,qwen2.5:14b,multi_hop,4000,end,low,unknown,retrieve_then_read,answer_f1_strict,0.15,0.5366666666666667,0.4452380952380952,40,True,,0.7635467980295567,0.7635467980295567,True,,0.7635467980295567,0.7635467980295567
hotpotqa,qwen2.5:14b,multi_hop,4000,end,low,unknown,direct,exact_match_relaxed,0.1,0.4,0.4,40,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen2.5:14b,multi_hop,4000,end,low,unknown,retrieve_then_read,exact_match_relaxed,0.1,0.4,0.3,40,True,,0.6666666666666665,0.6666666666666665,True,,0.6666666666666665,0.6666666666666665
hotpotqa,qwen2.5:14b,multi_hop,4000,end,low,unknown,direct,answer_f1_relaxed,0.15,0.5366666666666667,0.5452380952380953,40,True,,1.022167487684729,1.0,True,,1.022167487684729,1.0
hotpotqa,qwen2.5:14b,multi_hop,4000,end,low,unknown,retrieve_then_read,answer_f1_relaxed,0.15,0.5366666666666667,0.4452380952380952,40,True,,0.7635467980295567,0.7635467980295567,True,,0.7635467980295567,0.7635467980295567
hotpotqa,qwen2.5:14b,multi_hop,4000,end,low,unknown,direct,exact_match,0.1,0.4,0.4,40,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen2.5:14b,multi_hop,4000,end,low,unknown,retrieve_then_read,exact_match,0.1,0.4,0.3,40,True,,0.6666666666666665,0.6666666666666665,True,,0.6666666666666665,0.6666666666666665
hotpotqa,qwen2.5:14b,multi_hop,4000,end,low,unknown,direct,answer_f1,0.15,0.5366666666666667,0.5452380952380953,40,True,,1.022167487684729,1.0,True,,1.022167487684729,1.0
hotpotqa,qwen2.5:14b,multi_hop,4000,end,low,unknown,retrieve_then_read,answer_f1,0.15,0.5366666666666667,0.4452380952380952,40,True,,0.7635467980295567,0.7635467980295567,True,,0.7635467980295567,0.7635467980295567
hotpotqa,qwen2.5:14b,multi_hop,4000,end,medium,unknown,direct,exact_match_strict,0.25,0.5,0.25,16,True,,0.0,0.0,True,,0.0,0.0
hotpotqa,qwen2.5:14b,multi_hop,4000,end,medium,unknown,retrieve_then_read,exact_match_strict,0.25,0.5,0.25,16,True,,0.0,0.0,True,,0.0,0.0
hotpotqa,qwen2.5:14b,multi_hop,4000,end,medium,unknown,direct,answer_f1_strict,0.25,0.9142857142857144,0.8101190476190476,16,True,,0.843189964157706,0.843189964157706,True,,0.843189964157706,0.843189964157706
hotpotqa,qwen2.5:14b,multi_hop,4000,end,medium,unknown,retrieve_then_read,answer_f1_strict,0.25,0.9142857142857144,0.4833333333333333,16,True,,0.3512544802867383,0.3512544802867383,True,,0.3512544802867383,0.3512544802867383
hotpotqa,qwen2.5:14b,multi_hop,4000,end,medium,unknown,direct,exact_match_relaxed,0.25,0.5,0.25,16,True,,0.0,0.0,True,,0.0,0.0
hotpotqa,qwen2.5:14b,multi_hop,4000,end,medium,unknown,retrieve_then_read,exact_match_relaxed,0.25,0.5,0.25,16,True,,0.0,0.0,True,,0.0,0.0
hotpotqa,qwen2.5:14b,multi_hop,4000,end,medium,unknown,direct,answer_f1_relaxed,0.25,0.8809523809523809,0.7767857142857143,16,True,,0.8349056603773586,0.8349056603773586,True,,0.8349056603773586,0.8349056603773586
hotpotqa,qwen2.5:14b,multi_hop,4000,end,medium,unknown,retrieve_then_read,answer_f1_relaxed,0.25,0.8809523809523809,0.4499999999999999,16,True,,0.3169811320754716,0.3169811320754716,True,,0.3169811320754716,0.3169811320754716
hotpotqa,qwen2.5:14b,multi_hop,4000,end,medium,unknown,direct,exact_match,0.25,0.5,0.25,16,True,,0.0,0.0,True,,0.0,0.0
hotpotqa,qwen2.5:14b,multi_hop,4000,end,medium,unknown,retrieve_then_read,exact_match,0.25,0.5,0.25,16,True,,0.0,0.0,True,,0.0,0.0
hotpotqa,qwen2.5:14b,multi_hop,4000,end,medium,unknown,direct,answer_f1,0.25,0.9142857142857144,0.8101190476190476,16,True,,0.843189964157706,0.843189964157706,True,,0.843189964157706,0.843189964157706
hotpotqa,qwen2.5:14b,multi_hop,4000,end,medium,unknown,retrieve_then_read,answer_f1,0.25,0.9142857142857144,0.4833333333333333,16,True,,0.3512544802867383,0.3512544802867383,True,,0.3512544802867383,0.3512544802867383
hotpotqa,qwen2.5:14b,multi_hop,4000,front,low,unknown,direct,exact_match_strict,0.2857142857142857,0.8571428571428571,0.8571428571428571,28,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen2.5:14b,multi_hop,4000,front,low,unknown,retrieve_then_read,exact_match_strict,0.2857142857142857,0.8571428571428571,0.7142857142857143,28,True,,0.7500000000000001,0.7500000000000001,True,,0.7500000000000001,0.7500000000000001
hotpotqa,qwen2.5:14b,multi_hop,4000,front,low,unknown,direct,answer_f1_strict,0.2857142857142857,0.8571428571428571,0.8571428571428571,28,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen2.5:14b,multi_hop,4000,front,low,unknown,retrieve_then_read,answer_f1_strict,0.2857142857142857,0.8571428571428571,0.7142857142857143,28,True,,0.7500000000000001,0.7500000000000001,True,,0.7500000000000001,0.7500000000000001
hotpotqa,qwen2.5:14b,multi_hop,4000,front,low,unknown,direct,exact_match_relaxed,0.2857142857142857,0.8571428571428571,0.8571428571428571,28,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen2.5:14b,multi_hop,4000,front,low,unknown,retrieve_then_read,exact_match_relaxed,0.2857142857142857,0.8571428571428571,0.7142857142857143,28,True,,0.7500000000000001,0.7500000000000001,True,,0.7500000000000001,0.7500000000000001
hotpotqa,qwen2.5:14b,multi_hop,4000,front,low,unknown,direct,answer_f1_relaxed,0.2857142857142857,0.8571428571428571,0.8571428571428571,28,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen2.5:14b,multi_hop,4000,front,low,unknown,retrieve_then_read,answer_f1_relaxed,0.2857142857142857,0.8571428571428571,0.7142857142857143,28,True,,0.7500000000000001,0.7500000000000001,True,,0.7500000000000001,0.7500000000000001
hotpotqa,qwen2.5:14b,multi_hop,4000,front,low,unknown,direct,exact_match,0.2857142857142857,0.8571428571428571,0.8571428571428571,28,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen2.5:14b,multi_hop,4000,front,low,unknown,retrieve_then_read,exact_match,0.2857142857142857,0.8571428571428571,0.7142857142857143,28,True,,0.7500000000000001,0.7500000000000001,True,,0.7500000000000001,0.7500000000000001
hotpotqa,qwen2.5:14b,multi_hop,4000,front,low,unknown,direct,answer_f1,0.2857142857142857,0.8571428571428571,0.8571428571428571,28,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen2.5:14b,multi_hop,4000,front,low,unknown,retrieve_then_read,answer_f1,0.2857142857142857,0.8571428571428571,0.7142857142857143,28,True,,0.7500000000000001,0.7500000000000001,True,,0.7500000000000001,0.7500000000000001
hotpotqa,qwen2.5:14b,multi_hop,4000,front,medium,unknown,direct,exact_match_strict,0.1428571428571428,0.7142857142857143,0.8571428571428571,28,True,,1.25,1.0,True,,1.25,1.0
hotpotqa,qwen2.5:14b,multi_hop,4000,front,medium,unknown,retrieve_then_read,exact_match_strict,0.1428571428571428,0.7142857142857143,0.7142857142857143,28,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen2.5:14b,multi_hop,4000,front,medium,unknown,direct,answer_f1_strict,0.1428571428571428,0.7857142857142857,0.9285714285714286,28,True,,1.2222222222222223,1.0,True,,1.2222222222222223,1.0
hotpotqa,qwen2.5:14b,multi_hop,4000,front,medium,unknown,retrieve_then_read,answer_f1_strict,0.1428571428571428,0.7857142857142857,0.7857142857142857,28,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen2.5:14b,multi_hop,4000,front,medium,unknown,direct,exact_match_relaxed,0.1428571428571428,0.7142857142857143,0.8571428571428571,28,True,,1.25,1.0,True,,1.25,1.0
hotpotqa,qwen2.5:14b,multi_hop,4000,front,medium,unknown,retrieve_then_read,exact_match_relaxed,0.1428571428571428,0.7142857142857143,0.7142857142857143,28,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen2.5:14b,multi_hop,4000,front,medium,unknown,direct,answer_f1_relaxed,0.1428571428571428,0.7857142857142857,0.9285714285714286,28,True,,1.2222222222222223,1.0,True,,1.2222222222222223,1.0
hotpotqa,qwen2.5:14b,multi_hop,4000,front,medium,unknown,retrieve_then_read,answer_f1_relaxed,0.1428571428571428,0.7857142857142857,0.7857142857142857,28,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen2.5:14b,multi_hop,4000,front,medium,unknown,direct,exact_match,0.1428571428571428,0.7142857142857143,0.8571428571428571,28,True,,1.25,1.0,True,,1.25,1.0
hotpotqa,qwen2.5:14b,multi_hop,4000,front,medium,unknown,retrieve_then_read,exact_match,0.1428571428571428,0.7142857142857143,0.7142857142857143,28,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen2.5:14b,multi_hop,4000,front,medium,unknown,direct,answer_f1,0.1428571428571428,0.7857142857142857,0.9285714285714286,28,True,,1.2222222222222223,1.0,True,,1.2222222222222223,1.0
hotpotqa,qwen2.5:14b,multi_hop,4000,front,medium,unknown,retrieve_then_read,answer_f1,0.1428571428571428,0.7857142857142857,0.7857142857142857,28,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen2.5:14b,multi_hop,4000,middle,low,unknown,direct,exact_match_strict,0.0,0.625,0.625,32,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen2.5:14b,multi_hop,4000,middle,low,unknown,retrieve_then_read,exact_match_strict,0.0,0.625,0.5,32,True,,0.8,0.8,True,,0.8,0.8
hotpotqa,qwen2.5:14b,multi_hop,4000,middle,low,unknown,direct,answer_f1_strict,0.1,0.7083333333333333,0.7083333333333333,32,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen2.5:14b,multi_hop,4000,middle,low,unknown,retrieve_then_read,answer_f1_strict,0.1,0.7083333333333333,0.5833333333333333,32,True,,0.7945205479452054,0.7945205479452054,True,,0.7945205479452054,0.7945205479452054
hotpotqa,qwen2.5:14b,multi_hop,4000,middle,low,unknown,direct,exact_match_relaxed,0.0,0.625,0.625,32,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen2.5:14b,multi_hop,4000,middle,low,unknown,retrieve_then_read,exact_match_relaxed,0.0,0.625,0.5,32,True,,0.8,0.8,True,,0.8,0.8
hotpotqa,qwen2.5:14b,multi_hop,4000,middle,low,unknown,direct,answer_f1_relaxed,0.0833333333333333,0.7083333333333333,0.7083333333333333,32,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen2.5:14b,multi_hop,4000,middle,low,unknown,retrieve_then_read,answer_f1_relaxed,0.0833333333333333,0.7083333333333333,0.5833333333333333,32,True,,0.8,0.8,True,,0.8,0.8
hotpotqa,qwen2.5:14b,multi_hop,4000,middle,low,unknown,direct,exact_match,0.0,0.625,0.625,32,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen2.5:14b,multi_hop,4000,middle,low,unknown,retrieve_then_read,exact_match,0.0,0.625,0.5,32,True,,0.8,0.8,True,,0.8,0.8
hotpotqa,qwen2.5:14b,multi_hop,4000,middle,low,unknown,direct,answer_f1,0.1,0.7083333333333333,0.7083333333333333,32,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen2.5:14b,multi_hop,4000,middle,low,unknown,retrieve_then_read,answer_f1,0.1,0.7083333333333333,0.5833333333333333,32,True,,0.7945205479452054,0.7945205479452054,True,,0.7945205479452054,0.7945205479452054
hotpotqa,qwen2.5:14b,multi_hop,4000,middle,medium,unknown,direct,exact_match_strict,0.25,0.5,0.5,16,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen2.5:14b,multi_hop,4000,middle,medium,unknown,retrieve_then_read,exact_match_strict,0.25,0.5,0.5,16,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen2.5:14b,multi_hop,4000,middle,medium,unknown,direct,answer_f1_strict,0.25,0.7019230769230769,0.75,16,True,,1.1063829787234043,1.0,True,,1.1063829787234043,1.0
hotpotqa,qwen2.5:14b,multi_hop,4000,middle,medium,unknown,retrieve_then_read,answer_f1_strict,0.25,0.7019230769230769,0.7083333333333334,16,True,,1.0141843971631208,1.0,True,,1.0141843971631208,1.0
hotpotqa,qwen2.5:14b,multi_hop,4000,middle,medium,unknown,direct,exact_match_relaxed,0.25,0.5,0.5,16,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen2.5:14b,multi_hop,4000,middle,medium,unknown,retrieve_then_read,exact_match_relaxed,0.25,0.5,0.5,16,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen2.5:14b,multi_hop,4000,middle,medium,unknown,direct,answer_f1_relaxed,0.25,0.688034188034188,0.7361111111111112,16,True,,1.1097560975609757,1.0,True,,1.1097560975609757,1.0
hotpotqa,qwen2.5:14b,multi_hop,4000,middle,medium,unknown,retrieve_then_read,answer_f1_relaxed,0.25,0.688034188034188,0.6944444444444445,16,True,,1.0146341463414636,1.0,True,,1.0146341463414636,1.0
hotpotqa,qwen2.5:14b,multi_hop,4000,middle,medium,unknown,direct,exact_match,0.25,0.5,0.5,16,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen2.5:14b,multi_hop,4000,middle,medium,unknown,retrieve_then_read,exact_match,0.25,0.5,0.5,16,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen2.5:14b,multi_hop,4000,middle,medium,unknown,direct,answer_f1,0.25,0.7019230769230769,0.75,16,True,,1.1063829787234043,1.0,True,,1.1063829787234043,1.0
hotpotqa,qwen2.5:14b,multi_hop,4000,middle,medium,unknown,retrieve_then_read,answer_f1,0.25,0.7019230769230769,0.7083333333333334,16,True,,1.0141843971631208,1.0,True,,1.0141843971631208,1.0
hotpotqa,qwen2.5:14b,multi_hop,4000,scattered,low,unknown,direct,exact_match_strict,0.0,0.6,0.3,40,True,,0.5,0.5,True,,0.5,0.5
hotpotqa,qwen2.5:14b,multi_hop,4000,scattered,low,unknown,retrieve_then_read,exact_match_strict,0.0,0.6,0.4,40,True,,0.6666666666666667,0.6666666666666667,True,,0.6666666666666667,0.6666666666666667
hotpotqa,qwen2.5:14b,multi_hop,4000,scattered,low,unknown,direct,answer_f1_strict,0.1633333333333333,0.8466666666666667,0.56,40,True,,0.5804878048780489,0.5804878048780489,True,,0.5804878048780489,0.5804878048780489
hotpotqa,qwen2.5:14b,multi_hop,4000,scattered,low,unknown,retrieve_then_read,answer_f1_strict,0.1633333333333333,0.8466666666666667,0.48,40,True,,0.4634146341463414,0.4634146341463414,True,,0.4634146341463414,0.4634146341463414
hotpotqa,qwen2.5:14b,multi_hop,4000,scattered,low,unknown,direct,exact_match_relaxed,0.0,0.6,0.3,40,True,,0.5,0.5,True,,0.5,0.5
hotpotqa,qwen2.5:14b,multi_hop,4000,scattered,low,unknown,retrieve_then_read,exact_match_relaxed,0.0,0.6,0.4,40,True,,0.6666666666666667,0.6666666666666667,True,,0.6666666666666667,0.6666666666666667
hotpotqa,qwen2.5:14b,multi_hop,4000,scattered,low,unknown,direct,answer_f1_relaxed,0.1633333333333333,0.8466666666666667,0.56,40,True,,0.5804878048780489,0.5804878048780489,True,,0.5804878048780489,0.5804878048780489
hotpotqa,qwen2.5:14b,multi_hop,4000,scattered,low,unknown,retrieve_then_read,answer_f1_relaxed,0.1633333333333333,0.8466666666666667,0.48,40,True,,0.4634146341463414,0.4634146341463414,True,,0.4634146341463414,0.4634146341463414
hotpotqa,qwen2.5:14b,multi_hop,4000,scattered,low,unknown,direct,exact_match,0.0,0.6,0.3,40,True,,0.5,0.5,True,,0.5,0.5
hotpotqa,qwen2.5:14b,multi_hop,4000,scattered,low,unknown,retrieve_then_read,exact_match,0.0,0.6,0.4,40,True,,0.6666666666666667,0.6666666666666667,True,,0.6666666666666667,0.6666666666666667
hotpotqa,qwen2.5:14b,multi_hop,4000,scattered,low,unknown,direct,answer_f1,0.1633333333333333,0.8466666666666667,0.56,40,True,,0.5804878048780489,0.5804878048780489,True,,0.5804878048780489,0.5804878048780489
hotpotqa,qwen2.5:14b,multi_hop,4000,scattered,low,unknown,retrieve_then_read,answer_f1,0.1633333333333333,0.8466666666666667,0.48,40,True,,0.4634146341463414,0.4634146341463414,True,,0.4634146341463414,0.4634146341463414
hotpotqa,qwen2.5:14b,multi_hop,4000,scattered,medium,unknown,direct,exact_match_strict,0.0,0.8,0.6,20,True,,0.7499999999999999,0.7499999999999999,True,,0.7499999999999999,0.7499999999999999
hotpotqa,qwen2.5:14b,multi_hop,4000,scattered,medium,unknown,retrieve_then_read,exact_match_strict,0.0,0.8,0.4,20,True,,0.5,0.5,True,,0.5,0.5
hotpotqa,qwen2.5:14b,multi_hop,4000,scattered,medium,unknown,direct,answer_f1_strict,0.1,0.9333333333333332,0.7333333333333333,20,True,,0.76,0.76,True,,0.76,0.76
hotpotqa,qwen2.5:14b,multi_hop,4000,scattered,medium,unknown,retrieve_then_read,answer_f1_strict,0.1,0.9333333333333332,0.5942857142857143,20,True,,0.5931428571428572,0.5931428571428572,True,,0.5931428571428572,0.5931428571428572
hotpotqa,qwen2.5:14b,multi_hop,4000,scattered,medium,unknown,direct,exact_match_relaxed,0.0,0.8,0.6,20,True,,0.7499999999999999,0.7499999999999999,True,,0.7499999999999999,0.7499999999999999
hotpotqa,qwen2.5:14b,multi_hop,4000,scattered,medium,unknown,retrieve_then_read,exact_match_relaxed,0.0,0.8,0.4,20,True,,0.5,0.5,True,,0.5,0.5
hotpotqa,qwen2.5:14b,multi_hop,4000,scattered,medium,unknown,direct,answer_f1_relaxed,0.1,0.9333333333333332,0.7333333333333333,20,True,,0.76,0.76,True,,0.76,0.76
hotpotqa,qwen2.5:14b,multi_hop,4000,scattered,medium,unknown,retrieve_then_read,answer_f1_relaxed,0.1,0.9333333333333332,0.5942857142857143,20,True,,0.5931428571428572,0.5931428571428572,True,,0.5931428571428572,0.5931428571428572
hotpotqa,qwen2.5:14b,multi_hop,4000,scattered,medium,unknown,direct,exact_match,0.0,0.8,0.6,20,True,,0.7499999999999999,0.7499999999999999,True,,0.7499999999999999,0.7499999999999999
hotpotqa,qwen2.5:14b,multi_hop,4000,scattered,medium,unknown,retrieve_then_read,exact_match,0.0,0.8,0.4,20,True,,0.5,0.5,True,,0.5,0.5
hotpotqa,qwen2.5:14b,multi_hop,4000,scattered,medium,unknown,direct,answer_f1,0.1,0.9333333333333332,0.7333333333333333,20,True,,0.76,0.76,True,,0.76,0.76
hotpotqa,qwen2.5:14b,multi_hop,4000,scattered,medium,unknown,retrieve_then_read,answer_f1,0.1,0.9333333333333332,0.5942857142857143,20,True,,0.5931428571428572,0.5931428571428572,True,,0.5931428571428572,0.5931428571428572
hotpotqa,qwen2.5:14b,multi_hop,8000,end,low,unknown,direct,exact_match_strict,0.25,0.6666666666666666,0.6666666666666666,48,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen2.5:14b,multi_hop,8000,end,low,unknown,retrieve_then_read,exact_match_strict,0.25,0.6666666666666666,0.5,48,True,,0.6000000000000001,0.6000000000000001,True,,0.6000000000000001,0.6000000000000001
hotpotqa,qwen2.5:14b,multi_hop,8000,end,low,unknown,direct,answer_f1_strict,0.25,0.7333333333333334,0.7083333333333334,48,True,,0.9482758620689656,0.9482758620689656,True,,0.9482758620689656,0.9482758620689656
hotpotqa,qwen2.5:14b,multi_hop,8000,end,low,unknown,retrieve_then_read,answer_f1_strict,0.25,0.7333333333333334,0.6142857142857142,48,True,,0.7536945812807879,0.7536945812807879,True,,0.7536945812807879,0.7536945812807879
hotpotqa,qwen2.5:14b,multi_hop,8000,end,low,unknown,direct,exact_match_relaxed,0.25,0.6666666666666666,0.6666666666666666,48,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen2.5:14b,multi_hop,8000,end,low,unknown,retrieve_then_read,exact_match_relaxed,0.25,0.6666666666666666,0.5,48,True,,0.6000000000000001,0.6000000000000001,True,,0.6000000000000001,0.6000000000000001
hotpotqa,qwen2.5:14b,multi_hop,8000,end,low,unknown,direct,answer_f1_relaxed,0.25,0.7333333333333334,0.7083333333333334,48,True,,0.9482758620689656,0.9482758620689656,True,,0.9482758620689656,0.9482758620689656
hotpotqa,qwen2.5:14b,multi_hop,8000,end,low,unknown,retrieve_then_read,answer_f1_relaxed,0.25,0.7333333333333334,0.6142857142857142,48,True,,0.7536945812807879,0.7536945812807879,True,,0.7536945812807879,0.7536945812807879
hotpotqa,qwen2.5:14b,multi_hop,8000,end,low,unknown,direct,exact_match,0.25,0.6666666666666666,0.6666666666666666,48,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen2.5:14b,multi_hop,8000,end,low,unknown,retrieve_then_read,exact_match,0.25,0.6666666666666666,0.5,48,True,,0.6000000000000001,0.6000000000000001,True,,0.6000000000000001,0.6000000000000001
hotpotqa,qwen2.5:14b,multi_hop,8000,end,low,unknown,direct,answer_f1,0.25,0.7333333333333334,0.7083333333333334,48,True,,0.9482758620689656,0.9482758620689656,True,,0.9482758620689656,0.9482758620689656
hotpotqa,qwen2.5:14b,multi_hop,8000,end,low,unknown,retrieve_then_read,answer_f1,0.25,0.7333333333333334,0.6142857142857142,48,True,,0.7536945812807879,0.7536945812807879,True,,0.7536945812807879,0.7536945812807879
hotpotqa,qwen2.5:14b,multi_hop,8000,end,medium,unknown,direct,exact_match_strict,0.0,1.0,1.0,4,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen2.5:14b,multi_hop,8000,end,medium,unknown,retrieve_then_read,exact_match_strict,0.0,1.0,1.0,4,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen2.5:14b,multi_hop,8000,end,medium,unknown,direct,answer_f1_strict,0.0,1.0,1.0,4,True,,1.0,1.0,True,,1.0,1.0
