sample_id,source,dataset_name,retriever,top_k,chunk_size,overlap,reasoning_type,context_length,evidence_position,evidence_density,distractor_similarity,gold_evidence_ids,retrieved_evidence_ids,retrieved_chunk_indices,retrieved_passage_count,gold_passage_count,oracle_hit_rate,full_chain_coverage,retrieval_precision,retrieval_recall,retrieval_f1,distractor_id_rate
2wikimultihopqa_1a114c5e088f11ebbd71ac1f6bf848b6,2wikimultihopqa,twowiki_oncu_500,hybrid,8,220,40,comparison,16000,front,medium,unknown,p0001;p0002;p0003;p0004,p0001;p0002;p0009;p0010,3;30;70;16;32;79;49;6,4.0,4.0,1.0,0.0,0.5,0.5,0.5,0.5
2wikimultihopqa_1a114c5e088f11ebbd71ac1f6bf848b6,2wikimultihopqa,twowiki_oncu_500,hybrid,16,220,40,comparison,16000,front,medium,unknown,p0001;p0002;p0003;p0004,p0001;p0002;p0009;p0010;p0003;p0004,3;30;70;16;32;79;49;6;71;84;69;4;88;58;18;76,6.0,4.0,1.0,1.0,0.6666666666666666,1.0,0.8,0.3333333333333333
2wikimultihopqa_1a114c5e088f11ebbd71ac1f6bf848b6,2wikimultihopqa,twowiki_oncu_500,iterative,3,220,40,comparison,16000,front,medium,unknown,p0001;p0002;p0003;p0004,,27;79;43,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2wikimultihopqa_1a114c5e088f11ebbd71ac1f6bf848b6,2wikimultihopqa,twowiki_oncu_500,iterative,5,220,40,comparison,16000,front,medium,unknown,p0001;p0002;p0003;p0004,,27;79;43;69;16,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2wikimultihopqa_1a114c5e088f11ebbd71ac1f6bf848b6,2wikimultihopqa,twowiki_oncu_500,iterative,8,220,40,comparison,16000,front,medium,unknown,p0001;p0002;p0003;p0004,,27;79;43;69;16;6;48;64,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2wikimultihopqa_1a114c5e088f11ebbd71ac1f6bf848b6,2wikimultihopqa,twowiki_oncu_500,iterative,16,220,40,comparison,16000,front,medium,unknown,p0001;p0002;p0003;p0004,,27;79;43;69;16;6;48;64;32;74;84;58;22;53;21;11,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2wikimultihopqa_1a114c5e088f11ebbd71ac1f6bf848b6,2wikimultihopqa,twowiki_oncu_500,oracle,3,220,40,comparison,16000,front,medium,unknown,p0001;p0002;p0003;p0004,p0001;p0002;p0003,0;1;2,3.0,4.0,1.0,0.0,1.0,0.75,0.8571428571428571,0.0
2wikimultihopqa_1a114c5e088f11ebbd71ac1f6bf848b6,2wikimultihopqa,twowiki_oncu_500,oracle,5,220,40,comparison,16000,front,medium,unknown,p0001;p0002;p0003;p0004,p0001;p0002;p0003;p0004,0;1;2;3,4.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0
2wikimultihopqa_1a114c5e088f11ebbd71ac1f6bf848b6,2wikimultihopqa,twowiki_oncu_500,oracle,8,220,40,comparison,16000,front,medium,unknown,p0001;p0002;p0003;p0004,p0001;p0002;p0003;p0004,0;1;2;3,4.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0
2wikimultihopqa_1a114c5e088f11ebbd71ac1f6bf848b6,2wikimultihopqa,twowiki_oncu_500,oracle,16,220,40,comparison,16000,front,medium,unknown,p0001;p0002;p0003;p0004,p0001;p0002;p0003;p0004,0;1;2;3,4.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0
2wikimultihopqa_7a1d9d7c0bb011ebab90acde48001122,2wikimultihopqa,twowiki_oncu_500,lexical,3,220,40,multi_hop,4000,middle,low,unknown,p0001;p0002,p0001;p0002,10;4;11,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
2wikimultihopqa_7a1d9d7c0bb011ebab90acde48001122,2wikimultihopqa,twowiki_oncu_500,lexical,5,220,40,multi_hop,4000,middle,low,unknown,p0001;p0002,p0001;p0002,10;4;11;13;1,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
2wikimultihopqa_7a1d9d7c0bb011ebab90acde48001122,2wikimultihopqa,twowiki_oncu_500,lexical,8,220,40,multi_hop,4000,middle,low,unknown,p0001;p0002,p0001;p0002,10;4;11;13;1;21;14;3,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
2wikimultihopqa_7a1d9d7c0bb011ebab90acde48001122,2wikimultihopqa,twowiki_oncu_500,lexical,16,220,40,multi_hop,4000,middle,low,unknown,p0001;p0002,p0001;p0002;p0010,10;4;11;13;1;21;14;3;5;2;16;12;20;9;8;17,3.0,2.0,1.0,1.0,0.6666666666666666,1.0,0.8,0.3333333333333333
2wikimultihopqa_7a1d9d7c0bb011ebab90acde48001122,2wikimultihopqa,twowiki_oncu_500,dense,3,220,40,multi_hop,4000,middle,low,unknown,p0001;p0002,p0002,14;11;0,1.0,2.0,1.0,0.0,1.0,0.5,0.6666666666666666,0.0
2wikimultihopqa_7a1d9d7c0bb011ebab90acde48001122,2wikimultihopqa,twowiki_oncu_500,dense,5,220,40,multi_hop,4000,middle,low,unknown,p0001;p0002,p0002,14;11;0;9;17,1.0,2.0,1.0,0.0,1.0,0.5,0.6666666666666666,0.0
2wikimultihopqa_7a1d9d7c0bb011ebab90acde48001122,2wikimultihopqa,twowiki_oncu_500,dense,8,220,40,multi_hop,4000,middle,low,unknown,p0001;p0002,p0002;p0001;p0005;p0006;p0007;p0008;p0009;p0010,14;11;0;9;17;3;10;7,8.0,2.0,1.0,1.0,0.25,1.0,0.4,0.75
2wikimultihopqa_7a1d9d7c0bb011ebab90acde48001122,2wikimultihopqa,twowiki_oncu_500,dense,16,220,40,multi_hop,4000,middle,low,unknown,p0001;p0002,p0002;p0001;p0005;p0006;p0007;p0008;p0009;p0010;p0003;p0004,14;11;0;9;17;3;10;7;18;20;15;21;6;12;5;2,10.0,2.0,1.0,1.0,0.2,1.0,0.33333333333333337,0.8
2wikimultihopqa_7a1d9d7c0bb011ebab90acde48001122,2wikimultihopqa,twowiki_oncu_500,hybrid,3,220,40,multi_hop,4000,middle,low,unknown,p0001;p0002,p0002;p0001,11;10;14,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
2wikimultihopqa_7a1d9d7c0bb011ebab90acde48001122,2wikimultihopqa,twowiki_oncu_500,hybrid,5,220,40,multi_hop,4000,middle,low,unknown,p0001;p0002,p0002;p0001,11;10;14;3;9,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
2wikimultihopqa_7a1d9d7c0bb011ebab90acde48001122,2wikimultihopqa,twowiki_oncu_500,hybrid,8,220,40,multi_hop,4000,middle,low,unknown,p0001;p0002,p0002;p0001,11;10;14;3;9;4;21;17,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
2wikimultihopqa_7a1d9d7c0bb011ebab90acde48001122,2wikimultihopqa,twowiki_oncu_500,hybrid,16,220,40,multi_hop,4000,middle,low,unknown,p0001;p0002,p0002;p0001,11;10;14;3;9;4;21;17;0;13;1;20;5;18;2;12,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
2wikimultihopqa_7a1d9d7c0bb011ebab90acde48001122,2wikimultihopqa,twowiki_oncu_500,iterative,3,220,40,multi_hop,4000,middle,low,unknown,p0001;p0002,,13;4;1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2wikimultihopqa_7a1d9d7c0bb011ebab90acde48001122,2wikimultihopqa,twowiki_oncu_500,iterative,5,220,40,multi_hop,4000,middle,low,unknown,p0001;p0002,p0001;p0002,13;4;1;10;16,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
2wikimultihopqa_7a1d9d7c0bb011ebab90acde48001122,2wikimultihopqa,twowiki_oncu_500,iterative,8,220,40,multi_hop,4000,middle,low,unknown,p0001;p0002,p0001;p0002;p0010,13;4;1;10;16;5;8;11,3.0,2.0,1.0,1.0,0.6666666666666666,1.0,0.8,0.3333333333333333
2wikimultihopqa_7a1d9d7c0bb011ebab90acde48001122,2wikimultihopqa,twowiki_oncu_500,iterative,16,220,40,multi_hop,4000,middle,low,unknown,p0001;p0002,p0001;p0002;p0010,13;4;1;10;16;5;8;11;2;14;21;3;20;17;12;19,3.0,2.0,1.0,1.0,0.6666666666666666,1.0,0.8,0.3333333333333333
2wikimultihopqa_7a1d9d7c0bb011ebab90acde48001122,2wikimultihopqa,twowiki_oncu_500,oracle,3,220,40,multi_hop,4000,middle,low,unknown,p0001;p0002,p0001;p0002,0;1,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
2wikimultihopqa_7a1d9d7c0bb011ebab90acde48001122,2wikimultihopqa,twowiki_oncu_500,oracle,5,220,40,multi_hop,4000,middle,low,unknown,p0001;p0002,p0001;p0002,0;1,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
2wikimultihopqa_7a1d9d7c0bb011ebab90acde48001122,2wikimultihopqa,twowiki_oncu_500,oracle,8,220,40,multi_hop,4000,middle,low,unknown,p0001;p0002,p0001;p0002,0;1,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
2wikimultihopqa_7a1d9d7c0bb011ebab90acde48001122,2wikimultihopqa,twowiki_oncu_500,oracle,16,220,40,multi_hop,4000,middle,low,unknown,p0001;p0002,p0001;p0002,0;1,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
2wikimultihopqa_0bedb7e80bdc11eba7f7acde48001122,2wikimultihopqa,twowiki_oncu_500,lexical,3,220,40,multi_hop,8000,end,low,unknown,p0001;p0002,,32;6;11,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2wikimultihopqa_0bedb7e80bdc11eba7f7acde48001122,2wikimultihopqa,twowiki_oncu_500,lexical,5,220,40,multi_hop,8000,end,low,unknown,p0001;p0002,,32;6;11;42;44,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2wikimultihopqa_0bedb7e80bdc11eba7f7acde48001122,2wikimultihopqa,twowiki_oncu_500,lexical,8,220,40,multi_hop,8000,end,low,unknown,p0001;p0002,,32;6;11;42;44;18;25;37,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2wikimultihopqa_0bedb7e80bdc11eba7f7acde48001122,2wikimultihopqa,twowiki_oncu_500,lexical,16,220,40,multi_hop,8000,end,low,unknown,p0001;p0002,,32;6;11;42;44;18;25;37;4;21;28;27;16;34;8;1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2wikimultihopqa_0bedb7e80bdc11eba7f7acde48001122,2wikimultihopqa,twowiki_oncu_500,dense,3,220,40,multi_hop,8000,end,low,unknown,p0001;p0002,,0;33;4,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2wikimultihopqa_0bedb7e80bdc11eba7f7acde48001122,2wikimultihopqa,twowiki_oncu_500,dense,5,220,40,multi_hop,8000,end,low,unknown,p0001;p0002,,0;33;4;11;42,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2wikimultihopqa_0bedb7e80bdc11eba7f7acde48001122,2wikimultihopqa,twowiki_oncu_500,dense,8,220,40,multi_hop,8000,end,low,unknown,p0001;p0002,,0;33;4;11;42;37;21;7,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2wikimultihopqa_0bedb7e80bdc11eba7f7acde48001122,2wikimultihopqa,twowiki_oncu_500,dense,16,220,40,multi_hop,8000,end,low,unknown,p0001;p0002,p0003;p0004;p0005;p0001;p0002,0;33;4;11;42;37;21;7;13;30;18;35;28;38;2;9,5.0,2.0,1.0,1.0,0.4,1.0,0.5714285714285715,0.6
2wikimultihopqa_0bedb7e80bdc11eba7f7acde48001122,2wikimultihopqa,twowiki_oncu_500,hybrid,3,220,40,multi_hop,8000,end,low,unknown,p0001;p0002,,11;42;4,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2wikimultihopqa_0bedb7e80bdc11eba7f7acde48001122,2wikimultihopqa,twowiki_oncu_500,hybrid,5,220,40,multi_hop,8000,end,low,unknown,p0001;p0002,,11;42;4;37;18,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2wikimultihopqa_0bedb7e80bdc11eba7f7acde48001122,2wikimultihopqa,twowiki_oncu_500,hybrid,8,220,40,multi_hop,8000,end,low,unknown,p0001;p0002,,11;42;4;37;18;21;28;30,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2wikimultihopqa_0bedb7e80bdc11eba7f7acde48001122,2wikimultihopqa,twowiki_oncu_500,hybrid,16,220,40,multi_hop,8000,end,low,unknown,p0001;p0002,p0003;p0004;p0005,11;42;4;37;18;21;28;30;32;13;25;0;6;33;35;23,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
2wikimultihopqa_0bedb7e80bdc11eba7f7acde48001122,2wikimultihopqa,twowiki_oncu_500,iterative,3,220,40,multi_hop,8000,end,low,unknown,p0001;p0002,,6;32;44,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2wikimultihopqa_0bedb7e80bdc11eba7f7acde48001122,2wikimultihopqa,twowiki_oncu_500,iterative,5,220,40,multi_hop,8000,end,low,unknown,p0001;p0002,,6;32;44;27;25,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2wikimultihopqa_0bedb7e80bdc11eba7f7acde48001122,2wikimultihopqa,twowiki_oncu_500,iterative,8,220,40,multi_hop,8000,end,low,unknown,p0001;p0002,,6;32;44;27;25;34;18;1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2wikimultihopqa_0bedb7e80bdc11eba7f7acde48001122,2wikimultihopqa,twowiki_oncu_500,iterative,16,220,40,multi_hop,8000,end,low,unknown,p0001;p0002,p0008;p0009;p0010;p0003;p0004;p0005,6;32;44;27;25;34;18;1;11;8;42;20;37;4;15;13,6.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
2wikimultihopqa_0bedb7e80bdc11eba7f7acde48001122,2wikimultihopqa,twowiki_oncu_500,oracle,3,220,40,multi_hop,8000,end,low,unknown,p0001;p0002,p0001;p0002,0;1,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
2wikimultihopqa_0bedb7e80bdc11eba7f7acde48001122,2wikimultihopqa,twowiki_oncu_500,oracle,5,220,40,multi_hop,8000,end,low,unknown,p0001;p0002,p0001;p0002,0;1,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
2wikimultihopqa_0bedb7e80bdc11eba7f7acde48001122,2wikimultihopqa,twowiki_oncu_500,oracle,8,220,40,multi_hop,8000,end,low,unknown,p0001;p0002,p0001;p0002,0;1,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
2wikimultihopqa_0bedb7e80bdc11eba7f7acde48001122,2wikimultihopqa,twowiki_oncu_500,oracle,16,220,40,multi_hop,8000,end,low,unknown,p0001;p0002,p0001;p0002,0;1,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
2wikimultihopqa_1869092c0bb011ebab90acde48001122,2wikimultihopqa,twowiki_oncu_500,lexical,3,220,40,multi_hop,16000,scattered,low,unknown,p0001;p0002,,33;66;38,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2wikimultihopqa_1869092c0bb011ebab90acde48001122,2wikimultihopqa,twowiki_oncu_500,lexical,5,220,40,multi_hop,16000,scattered,low,unknown,p0001;p0002,,33;66;38;60;49,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2wikimultihopqa_1869092c0bb011ebab90acde48001122,2wikimultihopqa,twowiki_oncu_500,lexical,8,220,40,multi_hop,16000,scattered,low,unknown,p0001;p0002,,33;66;38;60;49;71;16;77,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2wikimultihopqa_1869092c0bb011ebab90acde48001122,2wikimultihopqa,twowiki_oncu_500,lexical,16,220,40,multi_hop,16000,scattered,low,unknown,p0001;p0002,p0005;p0006;p0007;p0002,33;66;38;60;49;71;16;77;22;28;55;44;11;5;87;0,4.0,2.0,1.0,0.0,0.25,0.5,0.3333333333333333,0.75
2wikimultihopqa_1869092c0bb011ebab90acde48001122,2wikimultihopqa,twowiki_oncu_500,dense,3,220,40,multi_hop,16000,scattered,low,unknown,p0001;p0002,,9;20;25,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2wikimultihopqa_1869092c0bb011ebab90acde48001122,2wikimultihopqa,twowiki_oncu_500,dense,5,220,40,multi_hop,16000,scattered,low,unknown,p0001;p0002,,9;20;25;53;39,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2wikimultihopqa_1869092c0bb011ebab90acde48001122,2wikimultihopqa,twowiki_oncu_500,dense,8,220,40,multi_hop,16000,scattered,low,unknown,p0001;p0002,p0002,9;20;25;53;39;44;61;33,1.0,2.0,1.0,0.0,1.0,0.5,0.6666666666666666,0.0
2wikimultihopqa_1869092c0bb011ebab90acde48001122,2wikimultihopqa,twowiki_oncu_500,dense,16,220,40,multi_hop,16000,scattered,low,unknown,p0001;p0002,p0002,9;20;25;53;39;44;61;33;42;58;72;47;14;80;6;36,1.0,2.0,1.0,0.0,1.0,0.5,0.6666666666666666,0.0
2wikimultihopqa_1869092c0bb011ebab90acde48001122,2wikimultihopqa,twowiki_oncu_500,hybrid,3,220,40,multi_hop,16000,scattered,low,unknown,p0001;p0002,p0002,33;44;60,1.0,2.0,1.0,0.0,1.0,0.5,0.6666666666666666,0.0
2wikimultihopqa_1869092c0bb011ebab90acde48001122,2wikimultihopqa,twowiki_oncu_500,hybrid,5,220,40,multi_hop,16000,scattered,low,unknown,p0001;p0002,p0002,33;44;60;39;77,1.0,2.0,1.0,0.0,1.0,0.5,0.6666666666666666,0.0
2wikimultihopqa_1869092c0bb011ebab90acde48001122,2wikimultihopqa,twowiki_oncu_500,hybrid,8,220,40,multi_hop,16000,scattered,low,unknown,p0001;p0002,p0002,33;44;60;39;77;49;61;55,1.0,2.0,1.0,0.0,1.0,0.5,0.6666666666666666,0.0
2wikimultihopqa_1869092c0bb011ebab90acde48001122,2wikimultihopqa,twowiki_oncu_500,hybrid,16,220,40,multi_hop,16000,scattered,low,unknown,p0001;p0002,p0002;p0005;p0006;p0007,33;44;60;39;77;49;61;55;6;20;9;28;25;53;38;66,4.0,2.0,1.0,0.0,0.25,0.5,0.3333333333333333,0.75
2wikimultihopqa_1869092c0bb011ebab90acde48001122,2wikimultihopqa,twowiki_oncu_500,iterative,3,220,40,multi_hop,16000,scattered,low,unknown,p0001;p0002,,49;60;16,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2wikimultihopqa_1869092c0bb011ebab90acde48001122,2wikimultihopqa,twowiki_oncu_500,iterative,5,220,40,multi_hop,16000,scattered,low,unknown,p0001;p0002,,49;60;16;33;38,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2wikimultihopqa_1869092c0bb011ebab90acde48001122,2wikimultihopqa,twowiki_oncu_500,iterative,8,220,40,multi_hop,16000,scattered,low,unknown,p0001;p0002,,49;60;16;33;38;66;71;5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2wikimultihopqa_1869092c0bb011ebab90acde48001122,2wikimultihopqa,twowiki_oncu_500,iterative,16,220,40,multi_hop,16000,scattered,low,unknown,p0001;p0002,p0005;p0006;p0007;p0002,49;60;16;33;38;66;71;5;87;22;11;55;77;28;82;44,4.0,2.0,1.0,0.0,0.25,0.5,0.3333333333333333,0.75
2wikimultihopqa_1869092c0bb011ebab90acde48001122,2wikimultihopqa,twowiki_oncu_500,oracle,3,220,40,multi_hop,16000,scattered,low,unknown,p0001;p0002,p0001;p0002,0;1,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
2wikimultihopqa_1869092c0bb011ebab90acde48001122,2wikimultihopqa,twowiki_oncu_500,oracle,5,220,40,multi_hop,16000,scattered,low,unknown,p0001;p0002,p0001;p0002,0;1,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
2wikimultihopqa_1869092c0bb011ebab90acde48001122,2wikimultihopqa,twowiki_oncu_500,oracle,8,220,40,multi_hop,16000,scattered,low,unknown,p0001;p0002,p0001;p0002,0;1,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
2wikimultihopqa_1869092c0bb011ebab90acde48001122,2wikimultihopqa,twowiki_oncu_500,oracle,16,220,40,multi_hop,16000,scattered,low,unknown,p0001;p0002,p0001;p0002,0;1,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
2wikimultihopqa_9980b1ed089d11ebbd78ac1f6bf848b6,2wikimultihopqa,twowiki_oncu_500,lexical,3,220,40,comparison,4000,front,medium,unknown,p0001;p0002;p0003;p0004,,5;11;15,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2wikimultihopqa_9980b1ed089d11ebbd78ac1f6bf848b6,2wikimultihopqa,twowiki_oncu_500,lexical,5,220,40,comparison,4000,front,medium,unknown,p0001;p0002;p0003;p0004,,5;11;15;16;19,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2wikimultihopqa_9980b1ed089d11ebbd78ac1f6bf848b6,2wikimultihopqa,twowiki_oncu_500,lexical,8,220,40,comparison,4000,front,medium,unknown,p0001;p0002;p0003;p0004,p0001;p0002;p0003,5;11;15;16;19;13;0;20,3.0,4.0,1.0,0.0,1.0,0.75,0.8571428571428571,0.0
2wikimultihopqa_9980b1ed089d11ebbd78ac1f6bf848b6,2wikimultihopqa,twowiki_oncu_500,lexical,16,220,40,comparison,4000,front,medium,unknown,p0001;p0002;p0003;p0004,p0001;p0002;p0003;p0010,5;11;15;16;19;13;0;20;21;4;9;17;12;8;10;3,4.0,4.0,1.0,0.0,0.75,0.75,0.75,0.25
2wikimultihopqa_9980b1ed089d11ebbd78ac1f6bf848b6,2wikimultihopqa,twowiki_oncu_500,dense,3,220,40,comparison,4000,front,medium,unknown,p0001;p0002;p0003;p0004,p0002;p0003;p0004,1;20;16,3.0,4.0,1.0,0.0,1.0,0.75,0.8571428571428571,0.0
2wikimultihopqa_9980b1ed089d11ebbd78ac1f6bf848b6,2wikimultihopqa,twowiki_oncu_500,dense,5,220,40,comparison,4000,front,medium,unknown,p0001;p0002;p0003;p0004,p0002;p0003;p0004;p0010,1;20;16;12;8,4.0,4.0,1.0,0.0,0.75,0.75,0.75,0.25
2wikimultihopqa_9980b1ed089d11ebbd78ac1f6bf848b6,2wikimultihopqa,twowiki_oncu_500,dense,8,220,40,comparison,4000,front,medium,unknown,p0001;p0002;p0003;p0004,p0002;p0003;p0004;p0010,1;20;16;12;8;4;15;19,4.0,4.0,1.0,0.0,0.75,0.75,0.75,0.25
2wikimultihopqa_9980b1ed089d11ebbd78ac1f6bf848b6,2wikimultihopqa,twowiki_oncu_500,dense,16,220,40,comparison,4000,front,medium,unknown,p0001;p0002;p0003;p0004,p0002;p0003;p0004;p0010;p0005;p0006;p0007;p0008;p0009;p0001,1;20;16;12;8;4;15;19;7;11;3;0;5;14;18;10,10.0,4.0,1.0,1.0,0.4,1.0,0.5714285714285715,0.6
2wikimultihopqa_9980b1ed089d11ebbd78ac1f6bf848b6,2wikimultihopqa,twowiki_oncu_500,hybrid,3,220,40,comparison,4000,front,medium,unknown,p0001;p0002;p0003;p0004,,16;20;15,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2wikimultihopqa_9980b1ed089d11ebbd78ac1f6bf848b6,2wikimultihopqa,twowiki_oncu_500,hybrid,5,220,40,comparison,4000,front,medium,unknown,p0001;p0002;p0003;p0004,,16;20;15;11;5,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2wikimultihopqa_9980b1ed089d11ebbd78ac1f6bf848b6,2wikimultihopqa,twowiki_oncu_500,hybrid,8,220,40,comparison,4000,front,medium,unknown,p0001;p0002;p0003;p0004,,16;20;15;11;5;19;4;12,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2wikimultihopqa_9980b1ed089d11ebbd78ac1f6bf848b6,2wikimultihopqa,twowiki_oncu_500,hybrid,16,220,40,comparison,4000,front,medium,unknown,p0001;p0002;p0003;p0004,p0010;p0001;p0002;p0003;p0004;p0005;p0006;p0007;p0008;p0009,16;20;15;11;5;19;4;12;8;0;1;13;3;9;7;21,10.0,4.0,1.0,1.0,0.4,1.0,0.5714285714285715,0.6
2wikimultihopqa_9980b1ed089d11ebbd78ac1f6bf848b6,2wikimultihopqa,twowiki_oncu_500,iterative,3,220,40,comparison,4000,front,medium,unknown,p0001;p0002;p0003;p0004,,5;13;21,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2wikimultihopqa_9980b1ed089d11ebbd78ac1f6bf848b6,2wikimultihopqa,twowiki_oncu_500,iterative,5,220,40,comparison,4000,front,medium,unknown,p0001;p0002;p0003;p0004,,5;13;21;9;16,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2wikimultihopqa_9980b1ed089d11ebbd78ac1f6bf848b6,2wikimultihopqa,twowiki_oncu_500,iterative,8,220,40,comparison,4000,front,medium,unknown,p0001;p0002;p0003;p0004,,5;13;21;9;16;11;17;19,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2wikimultihopqa_9980b1ed089d11ebbd78ac1f6bf848b6,2wikimultihopqa,twowiki_oncu_500,iterative,16,220,40,comparison,4000,front,medium,unknown,p0001;p0002;p0003;p0004,p0001;p0002;p0003,5;13;21;9;16;11;17;19;15;20;10;3;2;14;4;0,3.0,4.0,1.0,0.0,1.0,0.75,0.8571428571428571,0.0
2wikimultihopqa_9980b1ed089d11ebbd78ac1f6bf848b6,2wikimultihopqa,twowiki_oncu_500,oracle,3,220,40,comparison,4000,front,medium,unknown,p0001;p0002;p0003;p0004,p0001;p0002;p0003,0;1;2,3.0,4.0,1.0,0.0,1.0,0.75,0.8571428571428571,0.0
2wikimultihopqa_9980b1ed089d11ebbd78ac1f6bf848b6,2wikimultihopqa,twowiki_oncu_500,oracle,5,220,40,comparison,4000,front,medium,unknown,p0001;p0002;p0003;p0004,p0001;p0002;p0003;p0004,0;1;2;3,4.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0
2wikimultihopqa_9980b1ed089d11ebbd78ac1f6bf848b6,2wikimultihopqa,twowiki_oncu_500,oracle,8,220,40,comparison,4000,front,medium,unknown,p0001;p0002;p0003;p0004,p0001;p0002;p0003;p0004,0;1;2;3,4.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0
2wikimultihopqa_9980b1ed089d11ebbd78ac1f6bf848b6,2wikimultihopqa,twowiki_oncu_500,oracle,16,220,40,comparison,4000,front,medium,unknown,p0001;p0002;p0003;p0004,p0001;p0002;p0003;p0004,0;1;2;3,4.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0
2wikimultihopqa_c19b72520bdb11eba7f7acde48001122,2wikimultihopqa,twowiki_oncu_500,lexical,3,220,40,multi_hop,8000,middle,low,unknown,p0001;p0002,,24;4;41,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2wikimultihopqa_c19b72520bdb11eba7f7acde48001122,2wikimultihopqa,twowiki_oncu_500,lexical,5,220,40,multi_hop,8000,middle,low,unknown,p0001;p0002,,24;4;41;1;9,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2wikimultihopqa_c19b72520bdb11eba7f7acde48001122,2wikimultihopqa,twowiki_oncu_500,lexical,8,220,40,multi_hop,8000,middle,low,unknown,p0001;p0002,,24;4;41;1;9;27;28;13,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2wikimultihopqa_c19b72520bdb11eba7f7acde48001122,2wikimultihopqa,twowiki_oncu_500,lexical,16,220,40,multi_hop,8000,middle,low,unknown,p0001;p0002,,24;4;41;1;9;27;28;13;23;10;33;6;18;36;5;31,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
